company_id,group_id,country,currency,erp,created_at
COMP_0275,GROUP_0060,,USD,netsuite,2025-11-17 10:53:05
COMP_0488,GROUP_0060,,USD,netsuite,2025-11-17 10:53:21
COMP_1018,GROUP_0060,,USD,netsuite,2025-11-17 10:52:52
COMP_0841,GROUP_0005,España,EUR,,2021-11-18 15:53:14
COMP_0611,GROUP_0099,,EUR,businessOne,2024-06-04 11:21:16
COMP_0606,GROUP_0083,,USD,,2026-05-08 15:19:30
COMP_0283,GROUP_0089,DE,EUR,netsuite,2026-01-07 09:41:27
COMP_0680,GROUP_0089,DE,EUR,netsuite,2026-01-09 13:04:46
COMP_0135,GROUP_0050,,EUR,,2024-01-03 08:11:10
COMP_0241,GROUP_0050,,EUR,,2024-01-03 08:11:33
COMP_0938,GROUP_0050,,EUR,,2024-01-03 08:11:55
COMP_0408,GROUP_0076,,EUR,,2026-04-13 13:55:16
COMP_1044,GROUP_0076,,EUR,,2026-04-13 13:53:38
COMP_1159,GROUP_0235,,EUR,businessOne,2025-09-08 08:59:10
COMP_0370,GROUP_0164,,GBP,netsuite,2026-01-22 11:08:22
COMP_1071,GROUP_0164,,GBP,netsuite,2026-01-22 11:08:42
COMP_0357,GROUP_0036,,EUR,businessOne,2023-10-11 07:28:11
COMP_0033,GROUP_0130,FR,EUR,,2025-11-19 15:36:16
COMP_0327,GROUP_0130,NL,EUR,,2025-11-19 15:29:42
COMP_0413,GROUP_0130,IT,EUR,,2025-11-19 15:31:03
COMP_0535,GROUP_0130,NL,EUR,,2025-11-19 15:26:19
COMP_0622,GROUP_0130,BE,EUR,,2025-11-19 15:37:02
COMP_0633,GROUP_0130,BE,EUR,,2025-11-19 15:24:37
COMP_0720,GROUP_0130,NL,EUR,,2025-11-19 15:23:24
COMP_0782,GROUP_0130,NL,EUR,,2025-11-13 12:24:14
COMP_0889,GROUP_0130,NL,EUR,,2025-11-19 15:25:42
COMP_0708,GROUP_0196,,EUR,businessCentral,2026-02-19 16:23:18
COMP_1175,GROUP_0196,,EUR,businessCentral,2026-02-19 16:14:14
COMP_0416,GROUP_0040,ES,EUR,ekon,2025-12-19 13:29:52
COMP_0709,GROUP_0040,ES,EUR,ekon,2025-12-19 13:31:34
COMP_1254,GROUP_0040,GB,GBP,,2025-12-19 13:32:11
COMP_0124,GROUP_0136,,EUR,netsuite,2026-05-26 15:22:27
COMP_0328,GROUP_0136,,EUR,netsuite,2026-05-26 15:21:44
COMP_0060,GROUP_0112,,EUR,businessCentral,2024-06-11 13:43:19
COMP_0080,GROUP_0112,,EUR,,2025-05-19 09:15:57
COMP_0214,GROUP_0112,,EUR,,2025-05-19 09:15:35
COMP_0307,GROUP_0112,,EUR,businessCentral,2024-06-11 13:50:28
COMP_0379,GROUP_0112,Italia,EUR,businessCentral,2024-06-11 13:49:17
COMP_0395,GROUP_0112,Portugal,EUR,businessCentral,2024-06-11 13:55:21
COMP_0410,GROUP_0112,Portugal,EUR,businessCentral,2024-06-11 13:56:39
COMP_0454,GROUP_0112,,EUR,businessCentral,2024-06-11 13:40:47
COMP_0480,GROUP_0112,Portugal,EUR,businessCentral,2024-06-11 13:54:10
COMP_0610,GROUP_0112,ESPAÑA,EUR,businessCentral,2024-06-11 13:29:33
COMP_0674,GROUP_0112,España,EUR,businessCentral,2024-06-11 13:30:48
COMP_0773,GROUP_0112,,EUR,businessCentral,2024-06-11 13:32:07
COMP_0295,GROUP_0039,,EUR,businessCentral,2026-04-10 11:57:37
COMP_0536,GROUP_0039,,EUR,businessCentral,2026-04-10 11:54:53
COMP_0619,GROUP_0039,,EUR,businessCentral,2026-04-10 11:57:04
COMP_0795,GROUP_0039,,EUR,businessCentral,2026-04-10 11:56:26
COMP_0964,GROUP_0039,,EUR,businessCentral,2026-04-10 11:55:34
COMP_0373,GROUP_0192,,CHF,,2025-09-29 11:06:01
COMP_0516,GROUP_0192,,EUR,,2025-09-29 11:01:52
COMP_0528,GROUP_0192,,CHF,,2025-09-29 11:03:56
COMP_0998,GROUP_0192,,EUR,,2025-09-29 11:01:00
COMP_0095,GROUP_0240,,EUR,sageX3,2025-10-21 07:04:38
COMP_0434,GROUP_0134,,EUR,,2025-02-17 08:10:36
COMP_0503,GROUP_0134,,EUR,,2025-02-17 08:05:57
COMP_0086,GROUP_0168,,EUR,,2026-06-17 16:19:41
COMP_1215,GROUP_0168,,EUR,,2026-06-17 16:22:10
COMP_0881,GROUP_0071,,EUR,,2025-04-30 13:19:32
COMP_0120,GROUP_0210,DE,EUR,netsuite,2026-06-19 15:25:26
COMP_0790,GROUP_0210,DE,EUR,netsuite,2026-06-24 15:10:08
COMP_0045,GROUP_0242,,EUR,,2026-03-12 07:53:41
COMP_0785,GROUP_0140,,EUR,,2024-06-18 10:03:54
COMP_1128,GROUP_0085,,EUR,,2024-10-25 07:10:50
COMP_0232,GROUP_0038,,EUR,sageX3,2025-06-05 16:08:15
COMP_0650,GROUP_0038,,EUR,sageX3,2025-06-05 16:08:55
COMP_0989,GROUP_0038,,EUR,sageX3,2025-06-05 16:04:57
COMP_0069,GROUP_0175,,DKK,netsuite,2025-09-23 12:29:28
COMP_0205,GROUP_0175,,USD,netsuite,2025-09-23 12:31:00
COMP_0311,GROUP_0175,,EUR,netsuite,2025-09-23 12:30:34
COMP_0489,GROUP_0175,,DKK,netsuite,2025-09-23 12:27:09
COMP_0660,GROUP_0175,,DKK,netsuite,2025-09-23 12:28:55
COMP_0771,GROUP_0175,,EUR,netsuite,2025-09-23 08:01:56
COMP_0024,GROUP_0222,,EUR,businessCentral,2025-01-16 09:08:10
COMP_0037,GROUP_0222,,EUR,businessCentral,2025-01-16 09:11:57
COMP_0112,GROUP_0222,,EUR,businessCentral,2025-01-16 09:06:17
COMP_0392,GROUP_0222,,EUR,businessCentral,2025-01-16 09:10:16
COMP_0455,GROUP_0222,,EUR,businessCentral,2025-01-16 09:09:02
COMP_0590,GROUP_0222,,EUR,businessCentral,2025-12-12 09:38:47
COMP_0631,GROUP_0222,,EUR,businessCentral,2025-01-16 09:08:22
COMP_0652,GROUP_0222,,EUR,businessCentral,2025-01-16 09:08:33
COMP_0657,GROUP_0222,,EUR,businessCentral,2025-01-16 09:06:57
COMP_0661,GROUP_0222,,EUR,businessCentral,2025-01-16 09:10:04
COMP_0725,GROUP_0222,,EUR,businessCentral,2025-01-16 09:11:20
COMP_0746,GROUP_0222,,EUR,businessCentral,2025-01-16 09:09:38
COMP_0845,GROUP_0222,,EUR,businessCentral,2025-01-16 09:07:32
COMP_0884,GROUP_0222,,EUR,businessCentral,2025-01-16 09:07:44
COMP_0999,GROUP_0222,,EUR,businessCentral,2025-01-16 09:11:32
COMP_1052,GROUP_0222,,EUR,businessCentral,2025-01-16 09:07:58
COMP_1063,GROUP_0222,,EUR,businessCentral,2025-01-16 09:09:25
COMP_1136,GROUP_0222,,EUR,businessCentral,2025-01-16 09:10:54
COMP_1158,GROUP_0222,,EUR,businessCentral,2025-01-16 09:12:40
COMP_1196,GROUP_0222,,EUR,businessCentral,2025-01-16 09:09:13
COMP_1257,GROUP_0222,,EUR,businessCentral,2025-01-16 09:12:26
COMP_1278,GROUP_0222,,EUR,businessCentral,2025-01-16 09:03:28
COMP_1203,GROUP_0216,,GBP,,2026-06-12 13:07:22
COMP_0196,GROUP_0199,,EUR,,2025-09-10 14:29:48
COMP_0212,GROUP_0199,,SEK,,2025-09-10 14:31:10
COMP_0276,GROUP_0199,,AOA,,2025-09-10 14:50:07
COMP_0292,GROUP_0199,,GHS,,2025-09-10 14:47:14
COMP_0296,GROUP_0199,ES,EUR,,2025-09-10 14:24:15
COMP_0437,GROUP_0199,ES,EUR,,2025-09-10 10:38:29
COMP_0445,GROUP_0199,,GBP,,2025-09-10 14:45:12
COMP_0761,GROUP_0199,,CHF,,2025-09-10 14:29:22
COMP_0860,GROUP_0199,,XOF,,2025-09-10 14:28:57
COMP_0900,GROUP_0199,,AOA,,2025-09-10 14:49:02
COMP_1083,GROUP_0199,PL,PLN,,2025-09-10 14:30:22
COMP_0285,GROUP_0205,,EUR,,2023-11-08 15:12:05
COMP_0737,GROUP_0205,,EUR,,2023-11-08 15:11:49
COMP_1109,GROUP_0205,,EUR,,2023-11-08 15:11:31
COMP_0002,GROUP_0125,Portugal,EUR,,2024-05-30 15:14:10
COMP_1096,GROUP_0125,Spain,EUR,,2024-05-30 15:16:57
COMP_1099,GROUP_0125,Portugal,EUR,,2024-05-30 15:15:23
COMP_0025,GROUP_0211,,USD,netsuite,2024-12-13 11:07:00
COMP_0189,GROUP_0211,,GBP,netsuite,2024-12-13 11:05:53
COMP_0262,GROUP_0211,,USD,netsuite,2024-12-13 11:07:23
COMP_0336,GROUP_0211,,GBP,netsuite,2024-12-13 11:05:44
COMP_0344,GROUP_0211,,GBP,netsuite,2024-12-13 11:06:02
COMP_0482,GROUP_0211,,EUR,netsuite,2024-12-13 11:08:22
COMP_0621,GROUP_0211,,USD,netsuite,2024-12-13 11:07:13
COMP_0701,GROUP_0211,,EUR,netsuite,2025-05-25 18:47:06
COMP_0754,GROUP_0211,,EUR,,2025-07-11 13:31:42
COMP_0775,GROUP_0211,,EUR,netsuite,2025-05-25 18:43:41
COMP_0851,GROUP_0211,,USD,netsuite,2025-10-27 18:16:51
COMP_0990,GROUP_0211,,USD,netsuite,2025-10-27 18:21:35
COMP_1067,GROUP_0211,,AUD,netsuite,2025-06-07 13:08:47
COMP_1184,GROUP_0211,,EUR,netsuite,2024-12-13 11:06:31
COMP_1201,GROUP_0211,,AUD,,2024-12-13 11:09:15
COMP_1259,GROUP_0151,,EUR,,2023-07-31 11:12:15
COMP_0017,GROUP_0073,,EUR,businessCentral,2025-04-15 10:40:31
COMP_0353,GROUP_0073,,EUR,businessCentral,2025-11-11 14:20:58
COMP_0521,GROUP_0073,,USD,businessCentral,2025-04-15 10:38:08
COMP_1000,GROUP_0105,,EUR,,2026-02-17 16:22:43
COMP_1186,GROUP_0135,,PLN,fo,2025-09-08 09:09:51
COMP_0012,GROUP_0087,,EUR,,2025-10-06 14:29:08
COMP_0217,GROUP_0087,NL,EUR,,2025-10-06 14:08:55
COMP_0260,GROUP_0087,NL,EUR,,2025-10-06 14:28:07
COMP_0299,GROUP_0087,NL,EUR,,2025-10-06 14:03:05
COMP_0401,GROUP_0087,,EUR,,2025-11-14 07:48:51
COMP_0656,GROUP_0087,,EUR,,2025-10-06 14:28:47
COMP_1055,GROUP_0087,,EUR,,2025-10-06 14:30:04
COMP_1102,GROUP_0087,NL,EUR,,2025-10-06 14:40:37
COMP_1266,GROUP_0087,,CZK,,2025-10-06 14:47:02
COMP_0259,GROUP_0198,España,EUR,navision,2023-04-24 13:14:58
COMP_0264,GROUP_0066,,EUR,,2024-04-12 10:05:14
COMP_0522,GROUP_0066,,EUR,businessCentral,2024-04-12 10:04:10
COMP_1248,GROUP_0066,,EUR,,2025-04-10 14:16:06
COMP_0015,GROUP_0068,,EUR,businessCentral,2025-04-24 11:29:51
COMP_0382,GROUP_0068,,EUR,businessCentral,2025-04-24 11:27:54
COMP_0667,GROUP_0068,,EUR,businessCentral,2025-04-23 16:18:26
COMP_0719,GROUP_0068,,EUR,businessCentral,2025-04-24 11:28:12
COMP_0053,GROUP_0174,,EUR,dynamicsAx,2026-04-24 11:29:56
COMP_0064,GROUP_0174,,EUR,dynamicsAx,2026-04-24 11:28:49
COMP_0608,GROUP_0174,,EUR,dynamicsAx,2026-04-24 11:29:07
COMP_0691,GROUP_0010,,EUR,datev,2026-07-16 06:51:09
COMP_0475,GROUP_0015,,EUR,,2023-12-26 11:05:06
COMP_0545,GROUP_0015,,EUR,sage50,2023-11-06 08:28:40
COMP_0808,GROUP_0015,ES,EUR,sage200,2023-11-06 08:28:27
COMP_1210,GROUP_0015,,EUR,sage200,2023-11-06 08:28:50
COMP_0840,GROUP_0248,España,EUR,,2021-11-18 10:07:12
COMP_0419,GROUP_0152,,GBP,,2025-12-04 16:12:12
COMP_0933,GROUP_0152,,GBP,,2025-12-04 16:10:07
COMP_0971,GROUP_0152,,GBP,,2025-12-04 16:12:28
COMP_1056,GROUP_0152,,GBP,,2025-12-04 16:12:52
COMP_0300,GROUP_0144,,EUR,businessCentral,2026-02-12 09:39:52
COMP_0372,GROUP_0144,,EUR,businessCentral,2026-02-12 09:40:09
COMP_1217,GROUP_0144,,EUR,businessCentral,2026-02-12 09:39:17
COMP_0032,GROUP_0094,,EUR,netsuite,2024-11-07 09:57:25
COMP_0107,GROUP_0094,,PEN,netsuite,2024-11-07 16:31:50
COMP_0163,GROUP_0094,,MXN,netsuite,2024-11-07 10:01:49
COMP_0268,GROUP_0094,,GBP,netsuite,2024-11-07 09:58:55
COMP_0306,GROUP_0094,,COP,netsuite,2024-11-07 10:02:26
COMP_0313,GROUP_0094,,EUR,netsuite,2024-11-07 09:51:05
COMP_0384,GROUP_0094,,EUR,netsuite,2024-11-07 09:58:22
COMP_0404,GROUP_0094,,USD,netsuite,2024-11-07 09:59:37
COMP_0569,GROUP_0094,,EUR,netsuite,2024-11-07 09:55:06
COMP_0759,GROUP_0094,,USD,netsuite,2024-11-07 10:06:56
COMP_0966,GROUP_0094,,BRL,netsuite,2024-11-07 10:00:39
COMP_1105,GROUP_0094,,CLP,netsuite,2024-11-07 10:03:47
COMP_1192,GROUP_0094,,COP,netsuite,2024-11-07 10:03:03
COMP_0054,GROUP_0217,,EUR,businessCentral,2025-04-04 07:56:59
COMP_0081,GROUP_0217,,EUR,businessCentral,2025-04-04 10:25:18
COMP_0096,GROUP_0217,,EUR,businessCentral,2025-04-04 08:00:37
COMP_0137,GROUP_0217,,EUR,businessCentral,2025-04-04 08:01:17
COMP_0139,GROUP_0217,,EUR,businessCentral,2025-04-04 07:56:24
COMP_0142,GROUP_0217,,EUR,businessCentral,2025-04-04 08:07:14
COMP_0294,GROUP_0217,,EUR,businessCentral,2025-04-04 07:58:25
COMP_0333,GROUP_0217,,EUR,businessCentral,2025-04-04 08:08:08
COMP_0414,GROUP_0217,,EUR,businessCentral,2025-04-04 08:06:32
COMP_0441,GROUP_0217,,EUR,businessCentral,2025-04-04 07:55:38
COMP_0506,GROUP_0217,,EUR,businessCentral,2025-04-04 08:04:34
COMP_0512,GROUP_0217,,EUR,businessCentral,2025-04-04 08:03:58
COMP_0548,GROUP_0217,,EUR,businessCentral,2025-04-04 07:57:36
COMP_0553,GROUP_0217,,EUR,businessCentral,2025-04-04 07:59:10
COMP_0645,GROUP_0217,,EUR,businessCentral,2025-04-04 08:03:17
COMP_0902,GROUP_0217,,EUR,businessCentral,2025-04-04 08:05:53
COMP_0917,GROUP_0217,,EUR,businessCentral,2025-04-04 08:02:41
COMP_0926,GROUP_0217,,EUR,businessCentral,2025-04-04 07:59:54
COMP_0940,GROUP_0217,,EUR,businessCentral,2025-04-04 07:55:09
COMP_1197,GROUP_0217,ES,EUR,businessCentral,2025-04-04 07:26:41
COMP_1247,GROUP_0217,,EUR,businessCentral,2025-04-04 08:01:59
COMP_1251,GROUP_0217,,EUR,businessCentral,2025-04-04 10:25:52
COMP_0359,GROUP_0110,,EUR,netsuite,2022-12-29 10:43:25
COMP_0158,GROUP_0001,,USD,,2026-03-19 13:54:07
COMP_0853,GROUP_0001,,JPY,,2026-03-19 13:59:22
COMP_0939,GROUP_0001,,GBP,,2026-03-19 13:53:31
COMP_0108,GROUP_0179,,EUR,,2025-10-29 10:14:26
COMP_0182,GROUP_0179,,EUR,,2025-10-29 10:08:06
COMP_0199,GROUP_0179,,EUR,,2025-10-29 10:16:03
COMP_0252,GROUP_0179,,EUR,,2025-10-29 10:14:39
COMP_0777,GROUP_0179,,USD,,2025-10-29 10:16:39
COMP_0918,GROUP_0179,,EUR,,2025-10-29 10:08:51
COMP_1187,GROUP_0179,,GBP,,2025-10-29 10:14:52
COMP_1004,GROUP_0109,,USD,netsuite,2024-06-21 12:06:18
COMP_0085,GROUP_0155,PT,EUR,etendo,2023-01-13 09:56:14
COMP_0267,GROUP_0155,ES,EUR,etendo,2023-01-13 09:54:18
COMP_0273,GROUP_0155,,EUR,etendo,2023-01-13 09:54:58
COMP_0397,GROUP_0155,DE,EUR,etendo,2023-01-13 09:56:20
COMP_0712,GROUP_0155,,EUR,etendo,2023-01-13 09:55:03
COMP_0811,GROUP_0155,FR,EUR,etendo,2023-01-13 09:55:33
COMP_0813,GROUP_0155,,EUR,etendo,2023-01-13 09:54:12
COMP_1011,GROUP_0155,,EUR,etendo,2024-08-29 08:47:43
COMP_1069,GROUP_0155,,EUR,etendo,2023-01-13 09:54:50
COMP_1138,GROUP_0155,NL,EUR,etendo,2024-08-29 08:52:16
COMP_1264,GROUP_0155,FR,EUR,etendo,2023-01-13 09:55:28
COMP_0156,GROUP_0187,,EUR,,2026-06-03 10:39:51
COMP_0282,GROUP_0187,,EUR,,2024-02-13 08:33:24
COMP_0367,GROUP_0187,,EUR,,2024-02-13 08:33:49
COMP_0388,GROUP_0187,,EUR,,2024-02-13 08:33:30
COMP_0539,GROUP_0187,,EUR,,2024-02-13 08:33:56
COMP_0739,GROUP_0187,,EUR,,2024-02-13 08:33:36
COMP_1031,GROUP_0187,,EUR,,2026-05-15 08:02:23
COMP_1119,GROUP_0187,,EUR,,2024-02-13 08:33:42
COMP_0305,GROUP_0184,ES,EUR,,2025-12-29 09:17:10
COMP_0319,GROUP_0184,,EUR,,2026-03-11 15:23:57
COMP_0534,GROUP_0184,ES,EUR,businessCentral,2025-12-29 09:16:26
COMP_0551,GROUP_0184,,EUR,,2026-03-11 15:23:37
COMP_0554,GROUP_0184,,EUR,,2026-03-11 15:24:11
COMP_0672,GROUP_0184,ES,EUR,businessCentral,2025-12-29 09:14:41
COMP_0736,GROUP_0184,ES,EUR,,2025-12-29 09:17:49
COMP_0934,GROUP_0184,ES,EUR,,2025-12-29 09:17:32
COMP_1176,GROUP_0184,ES,EUR,businessCentral,2025-12-29 09:15:51
COMP_0977,GROUP_0080,,EUR,netsuite,2026-01-23 12:29:49
COMP_0011,GROUP_0234,,EUR,businessOne,2025-10-20 09:21:17
COMP_0056,GROUP_0234,,EUR,businessOne,2025-10-20 09:18:46
COMP_0224,GROUP_0234,,EUR,,2025-11-04 14:38:31
COMP_0378,GROUP_0234,,EUR,businessOne,2025-10-28 17:01:07
COMP_1088,GROUP_0234,,EUR,,2025-11-04 14:36:23
COMP_1231,GROUP_0234,,EUR,,2025-11-04 14:37:16
COMP_1263,GROUP_0091,,EUR,,2024-11-27 17:04:24
COMP_0035,GROUP_0115,,EUR,,2022-11-14 14:21:28
COMP_0066,GROUP_0115,,EUR,,2022-11-14 14:21:56
COMP_0075,GROUP_0115,,EUR,,2022-08-18 10:50:20
COMP_0153,GROUP_0115,,EUR,,2022-11-14 14:22:01
COMP_0399,GROUP_0115,,EUR,,2022-11-14 14:21:16
COMP_0627,GROUP_0115,,EUR,,2022-11-14 14:21:22
COMP_0639,GROUP_0115,,EUR,,2022-11-14 14:20:31
COMP_0703,GROUP_0115,,EUR,,2022-11-14 14:21:45
COMP_0789,GROUP_0115,,EUR,,2022-11-14 14:21:06
COMP_0818,GROUP_0115,,EUR,,2022-11-14 14:21:51
COMP_0823,GROUP_0115,,EUR,,2022-11-14 14:20:59
COMP_1202,GROUP_0115,,EUR,,2022-11-14 14:21:34
COMP_0013,GROUP_0203,,EUR,netsuite,2026-02-19 15:45:36
COMP_0079,GROUP_0203,,EUR,netsuite,2026-02-19 15:44:51
COMP_0286,GROUP_0203,,EUR,netsuite,2026-04-28 15:16:25
COMP_0673,GROUP_0203,,EUR,netsuite,2026-02-19 15:44:19
COMP_0996,GROUP_0203,,EUR,netsuite,2026-02-19 15:44:01
COMP_0630,GROUP_0247,,EUR,,2026-02-13 09:45:21
COMP_0071,GROUP_0102,,EUR,,2025-01-20 10:47:19
COMP_0159,GROUP_0102,,EUR,businessCentral,2025-01-20 10:42:23
COMP_0431,GROUP_0102,,EUR,,2025-01-20 10:46:45
COMP_0866,GROUP_0102,,EUR,businessCentral,2025-01-20 10:44:35
COMP_0084,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:34:25
COMP_0118,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:35:10
COMP_0221,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:32:20
COMP_0271,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:25:22
COMP_0324,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:29:03
COMP_0348,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:35:23
COMP_0360,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:29:19
COMP_0468,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:31:48
COMP_0484,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:32:35
COMP_0490,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:34:10
COMP_0501,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:33:24
COMP_0589,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:29:52
COMP_0677,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:34:39
COMP_0718,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:33:56
COMP_1010,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:32:04
COMP_1060,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:29:36
COMP_1200,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:34:56
COMP_1246,GROUP_0138,,EUR,dynamicsAx,2026-04-08 10:30:06
COMP_0140,GROUP_0072,,EUR,businessCentral,2025-07-21 17:25:00
COMP_0642,GROUP_0072,,EUR,businessCentral,2025-07-21 17:25:21
COMP_0061,GROUP_0022,,EUR,,2025-11-17 11:28:56
COMP_0106,GROUP_0022,,EUR,netsuite,2024-07-29 14:28:46
COMP_0279,GROUP_0022,,EUR,netsuite,2024-07-29 14:28:21
COMP_0337,GROUP_0022,,EUR,netsuite,2024-07-29 14:28:30
COMP_0634,GROUP_0022,,EUR,,2025-11-17 11:27:37
COMP_0640,GROUP_0022,,EUR,netsuite,2024-07-29 14:28:14
COMP_0732,GROUP_0022,,EUR,netsuite,2024-07-29 14:28:39
COMP_0764,GROUP_0022,,EUR,netsuite,2024-07-29 14:27:46
COMP_0907,GROUP_0022,,EUR,netsuite,2024-07-29 14:27:27
COMP_0908,GROUP_0022,,EUR,netsuite,2024-07-29 10:43:02
COMP_1075,GROUP_0022,,EUR,,2025-11-17 11:28:27
COMP_1182,GROUP_0022,ES,EUR,netsuite,2024-07-29 14:27:10
COMP_1245,GROUP_0022,,EUR,netsuite,2024-07-29 14:28:07
COMP_0403,GROUP_0201,ES,EUR,businessCentral,2025-10-13 09:48:33
COMP_0005,GROUP_0092,,EUR,,2026-07-02 14:59:39
COMP_0227,GROUP_0092,,EUR,,2026-07-02 14:58:54
COMP_0417,GROUP_0092,,EUR,,2026-07-02 15:00:00
COMP_0505,GROUP_0092,,EUR,,2026-07-02 14:56:52
COMP_1047,GROUP_0092,,EUR,,2026-07-02 14:58:30
COMP_1145,GROUP_0092,,EUR,,2026-07-02 14:59:17
COMP_0055,GROUP_0131,,EUR,r3,2025-11-06 09:04:51
COMP_0402,GROUP_0131,,EUR,,2025-07-22 20:42:00
COMP_0456,GROUP_0131,,EUR,,2025-07-22 20:42:16
COMP_0478,GROUP_0131,,EUR,,2025-07-22 20:42:51
COMP_0704,GROUP_0131,,EUR,,2025-07-22 20:44:09
COMP_0854,GROUP_0131,,EUR,sapByd,2023-10-25 10:12:04
COMP_0928,GROUP_0131,,EUR,,2025-07-22 20:41:42
COMP_1059,GROUP_0131,,EUR,,2025-07-22 20:42:29
COMP_1076,GROUP_0131,,EUR,,2025-07-22 20:43:34
COMP_0216,GROUP_0067,,EUR,,2025-10-02 15:08:39
COMP_0407,GROUP_0067,,EUR,,2025-10-02 15:05:33
COMP_0705,GROUP_0067,,EUR,,2025-10-02 15:02:25
COMP_0929,GROUP_0067,,EUR,,2025-10-02 15:11:09
COMP_1048,GROUP_0067,,EUR,,2025-10-02 15:10:42
COMP_1275,GROUP_0067,,EUR,,2025-10-02 15:11:37
COMP_0206,GROUP_0239,,EUR,,2026-03-11 15:55:38
COMP_0303,GROUP_0239,,EUR,,2026-03-11 15:55:08
COMP_0603,GROUP_0239,,EUR,,2026-03-11 15:55:21
COMP_0683,GROUP_0239,,EUR,,2026-03-11 15:43:09
COMP_1179,GROUP_0239,,EUR,,2026-03-11 15:55:50
COMP_0168,GROUP_0061,Malaysia,MYR,netsuite,2025-09-15 08:58:49
COMP_1040,GROUP_0056,ES,EUR,sage200,2025-11-05 10:25:06
COMP_1064,GROUP_0056,,EUR,sage200,2025-04-08 11:22:09
COMP_1106,GROUP_0056,,EUR,sage200,2025-04-28 10:28:28
COMP_1258,GROUP_0056,ES,EUR,sage200,2025-11-05 10:24:28
COMP_0183,GROUP_0232,,EUR,sageX3,2025-11-20 11:04:52
COMP_0477,GROUP_0232,,USD,sageX3,2025-11-20 11:07:16
COMP_0102,GROUP_0158,,EUR,,2023-05-02 09:28:46
COMP_0121,GROUP_0158,,EUR,,2023-05-02 09:29:24
COMP_0188,GROUP_0158,,EUR,,2023-05-02 08:23:28
COMP_0254,GROUP_0158,,EUR,,2023-05-02 09:29:37
COMP_0310,GROUP_0158,,EUR,,2023-05-02 11:42:07
COMP_0411,GROUP_0158,,EUR,,2023-05-02 09:25:45
COMP_0442,GROUP_0158,,EUR,,2023-05-30 08:46:37
COMP_0448,GROUP_0158,,EUR,,2023-05-30 11:02:03
COMP_0451,GROUP_0158,,EUR,,2023-05-30 08:49:13
COMP_0613,GROUP_0158,,EUR,,2023-05-02 09:27:16
COMP_0699,GROUP_0158,,EUR,,2023-05-31 05:35:20
COMP_0776,GROUP_0158,,EUR,,2023-05-02 09:28:38
COMP_0816,GROUP_0158,,EUR,,2023-05-02 09:26:48
COMP_0820,GROUP_0158,,EUR,,2023-05-02 09:29:51
COMP_0833,GROUP_0158,,EUR,,2023-05-31 05:35:51
COMP_0885,GROUP_0158,,EUR,,2023-05-02 09:26:13
COMP_0941,GROUP_0158,,EUR,,2023-05-02 09:27:32
COMP_0947,GROUP_0158,,EUR,,2023-05-02 09:27:43
COMP_0969,GROUP_0158,,EUR,,2023-05-02 09:27:03
COMP_1160,GROUP_0158,,EUR,,2023-05-02 09:28:59
COMP_1213,GROUP_0158,,EUR,,2023-05-02 09:27:24
COMP_0098,GROUP_0132,,EUR,netsuite,2024-03-15 09:24:50
COMP_0149,GROUP_0132,,ARS,netsuite,2024-03-15 09:26:56
COMP_0191,GROUP_0132,,GBP,netsuite,2024-03-15 09:24:56
COMP_0219,GROUP_0132,,BRL,netsuite,2024-03-15 09:26:24
COMP_0486,GROUP_0132,,CLP,netsuite,2024-03-15 09:26:44
COMP_0573,GROUP_0132,,INR,netsuite,2024-03-15 09:26:12
COMP_0579,GROUP_0132,,GBP,netsuite,2024-03-15 09:25:06
COMP_0629,GROUP_0132,,COP,netsuite,2024-03-15 09:26:38
COMP_0637,GROUP_0132,,EUR,netsuite,2024-03-15 09:24:21
COMP_0641,GROUP_0132,,EUR,netsuite,2024-03-15 09:26:50
COMP_0658,GROUP_0132,,AED,netsuite,2024-03-15 09:26:05
COMP_0697,GROUP_0132,,EUR,netsuite,2024-03-15 09:24:37
COMP_0862,GROUP_0132,,EUR,netsuite,2024-03-15 09:24:44
COMP_1003,GROUP_0132,,MXN,netsuite,2024-03-15 09:26:30
COMP_1014,GROUP_0132,,AUD,,2025-02-28 09:19:45
COMP_1015,GROUP_0132,,USD,,2024-09-12 09:07:05
COMP_1122,GROUP_0132,,EUR,netsuite,2024-06-11 16:26:24
COMP_1207,GROUP_0132,,EUR,netsuite,2024-03-15 09:24:30
