product_id,company_id,label,type,bank_name,service,currency,created_at
PRODUCT_03633,COMP_1249,CHECKING_06,checking,Banca March,bancamarch,EUR,2025-05-13 10:29:03
PRODUCT_03634,COMP_0499,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-05-12 13:46:21
PRODUCT_03635,COMP_0939,CHECKING_04,checking,HSBC Corporate,hsbccorporate,GBP,2026-03-24 15:49:32
PRODUCT_03637,COMP_0909,CHECKING_11,checking,Kutxabank Empresas,kutxabank_emp,EUR,2026-03-09 09:10:35
PRODUCT_03639,COMP_0590,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2026-04-13 11:41:54
PRODUCT_03640,COMP_1106,CHECKING_03,checking,Caixabank,caixa,EUR,2025-11-20 11:29:51
PRODUCT_03641,COMP_0180,CHECKING_02,checking,Caixabank,caixa_emp,EUR,2024-02-16 10:50:15
PRODUCT_03642,COMP_1282,INVESTMENT_01,investment,Banco Santander,santander_emp,EUR,2024-02-09 11:17:32
PRODUCT_03644,COMP_0969,INVESTMENT_01,investment,Banco Santander,santander_emp,EUR,2025-01-08 16:30:51
PRODUCT_03646,COMP_0145,CHECKING_04,checking,Paypal,paypal,PHP,2026-04-28 15:17:42
PRODUCT_03648,COMP_0493,CHECKING_01,checking,TD Canada Trust,ins_42,CAD,2025-12-18 17:23:40
PRODUCT_03649,COMP_0953,CHECKING_02,checking,Banco Santander,santander_emp,EUR,2026-03-03 07:50:20
PRODUCT_03650,COMP_0255,CARD_04,card,Caixabank Empresas,caixa_emp,EUR,2026-05-13 14:31:29
PRODUCT_03651,COMP_0965,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-05-12 09:56:08
PRODUCT_03652,COMP_1086,CHECKING_06,checking,Banco Sabadell,sabadell_emp,EUR,2023-10-30 11:38:24
PRODUCT_03653,COMP_0684,CHECKING_01,checking,Credit Mutuel,creditmutuel,EUR,2026-03-04 09:00:47
PRODUCT_03654,COMP_0022,CARD_02,card,Abanca Empresas,abanca_emp,EUR,2026-06-23 08:05:08
PRODUCT_03656,COMP_0538,CHECKING_02,checking,Abanca Empresas,abanca_emp,EUR,2024-10-17 16:18:08
PRODUCT_03657,COMP_0799,CHECKING_06,checking,Wise,transferwise,EUR,2026-01-26 13:00:48
PRODUCT_03659,COMP_0518,CHECKING_04,checking,Banco Santander Empresas,santander_emp,EUR,2024-11-06 14:05:44
PRODUCT_03660,COMP_0181,CHECKING_02,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-09-07 15:13:52
PRODUCT_03661,COMP_0049,CARD_03,card,Caixabank Empresas,caixa_emp,EUR,2025-02-25 22:02:09
PRODUCT_03662,COMP_1060,CHECKING_08,checking,Caixabank Empresas,caixa_emp,EUR,2026-04-20 12:42:23
PRODUCT_03663,COMP_0800,CHECKING_01,checking,Santander (Corporate UK),santander-coporate_uk,GBP,2026-02-16 12:21:01
PRODUCT_03664,COMP_1049,CARD_03,card,Caixabank Empresas,caixa_emp,EUR,2026-03-11 15:44:52
PRODUCT_03666,COMP_0900,CHECKING_04,checking,Other (customer-defined),custom,AOA,2026-06-04 15:15:31
PRODUCT_03669,COMP_0875,CHECKING_03,checking,Abanca Empresas,abanca_emp,EUR,2025-08-18 16:27:58
PRODUCT_03670,COMP_1282,CHECKING_05,checking,Banco Sabadell,sabadell_emp,EUR,2024-02-09 11:20:20
PRODUCT_03671,COMP_0200,CHECKING_01,checking,Bankinter Empresas,bankinter_emp,EUR,2025-10-03 16:44:10
PRODUCT_03674,COMP_0929,CARD_03,card,Abanca Empresas,abanca_emp,EUR,2025-10-09 13:33:58
PRODUCT_03675,COMP_0924,CARD_03,card,Banco Santander Empresas,santander_emp,EUR,2024-10-24 07:39:08
PRODUCT_03676,COMP_1268,CHECKING_04,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-28 13:00:36
PRODUCT_03677,COMP_0185,CHECKING_06,checking,BBVA Net Cash Empresas,bbva_emp,USD,2026-06-23 08:36:01
PRODUCT_03678,COMP_0737,CHECKING_01,checking,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2023-11-08 15:30:31
PRODUCT_03679,COMP_0960,CARD_01,card,Redsys,redsys,EUR,2026-02-17 10:48:27
PRODUCT_03680,COMP_0725,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-01-22 09:31:24
PRODUCT_03681,COMP_0459,CHECKING_02,checking,Revolut EU,revolut,EUR,2025-10-03 11:30:54
PRODUCT_03682,COMP_0492,CHECKING_01,checking,Caixabank,caixa_emp,EUR,2024-04-24 14:33:19
PRODUCT_03683,COMP_0446,CHECKING_06,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-12-16 13:14:06
PRODUCT_03685,COMP_1122,CHECKING_01,checking,Other (customer-defined),custom,CAD,2024-06-11 16:43:30
PRODUCT_03687,COMP_1016,CARD_19,card,Caixabank Empresas,caixa_emp,EUR,2026-03-20 13:16:26
PRODUCT_03689,COMP_0803,CHECKING_06,checking,Banco Pichincha,pichincha,EUR,2023-10-23 10:57:22
PRODUCT_03691,COMP_0730,CHECKING_09,checking,LBBW,bw-bank,EUR,2026-08-10 16:12:06
PRODUCT_03694,COMP_1067,CHECKING_09,checking,Other (customer-defined),custom,AUD,2025-06-07 13:28:31
PRODUCT_03696,COMP_0150,CHECKING_03,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-05-29 09:25:11
PRODUCT_03697,COMP_1222,CHECKING_05,checking,Other (customer-defined),custom,USD,2025-04-29 10:59:44
PRODUCT_03699,COMP_0437,CHECKING_03,checking,Banco Santander Empresas,santander_emp,EUR,2025-09-11 10:12:25
PRODUCT_03700,COMP_0252,CHECKING_23,checking,Banking Circle GLOBAL,bc,SEK,2026-07-28 13:50:15
PRODUCT_03701,COMP_0716,CHECKING_03,checking,Banco Santander Empresas,santander_emp,EUR,2026-03-12 15:45:41
PRODUCT_03703,COMP_0780,CARD_02,card,Abanca Empresas,abanca_emp,EUR,2026-06-23 08:03:10
PRODUCT_03704,COMP_0956,CARD_15,card,Caixabank Empresas,caixa_emp,EUR,2026-04-29 14:49:43
PRODUCT_03705,COMP_0335,CHECKING_02,checking,Caixabank Empresas,caixa_emp,EUR,2025-11-14 09:18:21
PRODUCT_03706,COMP_1028,CHECKING_01,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-03-20 12:35:25
PRODUCT_03707,COMP_0897,TPV_01,tpv,Redsys,redsys,EUR,2025-09-22 07:27:00
PRODUCT_03711,COMP_0447,CARD_02,card,Banco Santander Empresas,santander_emp,EUR,2025-09-15 09:24:19
PRODUCT_03716,COMP_0402,CHECKING_03,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-07-29 11:31:06
PRODUCT_03717,COMP_1096,CHECKING_03,checking,Revolut EU,revolut_eu,EUR,2024-06-04 15:10:43
PRODUCT_03718,COMP_0212,CHECKING_03,checking,Barclays Corporate,barclays_corporate,EUR,2025-09-26 07:52:42
PRODUCT_03719,COMP_0909,INVESTMENT_05,investment,RuralVia Empresas,ruralvia_emp,EUR,2025-02-04 15:07:41
PRODUCT_03720,COMP_0232,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-07-28 08:19:57
PRODUCT_03722,COMP_0282,CHECKING_04,checking,Caixabank,caixa_emp,EUR,2024-02-19 10:45:26
PRODUCT_03723,COMP_0235,CHECKING_02,checking,Revolut EU,revolut,EUR,2025-11-03 17:54:21
PRODUCT_03728,COMP_1149,INVESTMENT_06,investment,Deutsche Bank Empresas,deutschebank_emp,EUR,2025-09-30 12:25:00
PRODUCT_03729,COMP_0153,CHECKING_01,checking,Caixabank,caixa_emp,EUR,2022-11-17 14:04:40
PRODUCT_03730,COMP_0252,CHECKING_24,checking,Banking Circle GLOBAL,bc,CZK,2026-07-28 13:41:33
PRODUCT_03731,COMP_1194,CHECKING_04,checking,Banca Popolare di Sondrio,popolaresondrio_it,EUR,2025-11-05 15:09:47
PRODUCT_03732,COMP_0434,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-06-06 13:05:56
PRODUCT_03733,COMP_1024,CHECKING_04,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-10-09 08:32:09
PRODUCT_03734,COMP_1197,CHECKING_04,checking,Banco Santander Empresas,santander_emp,EUR,2025-04-04 12:48:57
PRODUCT_03736,COMP_0837,CHECKING_14,checking,Banca March,bancamarch,EUR,2026-03-02 10:27:27
PRODUCT_03737,COMP_0203,CHECKING_04,checking,Banco Santander,santander_emp,EUR,2023-09-14 09:51:43
PRODUCT_03740,COMP_1035,CHECKING_02,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-04-01 14:18:00
PRODUCT_03741,COMP_0606,CHECKING_02,checking,HSBC Corporate,hsbccorporate,USD,2026-05-27 15:11:46
PRODUCT_03742,COMP_0947,CHECKING_02,checking,Banco Sabadell,sabadell_emp,EUR,2023-05-25 05:13:24
PRODUCT_03743,COMP_0400,CHECKING_02,checking,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2024-09-17 13:28:16
PRODUCT_03744,COMP_0764,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2024-07-30 11:52:17
PRODUCT_03746,COMP_0007,CARD_06,card,Banco Santander Empresas,santander_emp,EUR,2026-03-10 15:44:41
PRODUCT_03747,COMP_0351,CHECKING_09,checking,Caixabank,caixa,USD,2026-06-26 10:31:27
PRODUCT_03749,COMP_1072,CHECKING_04,checking,Banca March,bancamarch,EUR,2025-10-29 16:54:31
PRODUCT_03750,COMP_0326,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-03-19 21:13:39
PRODUCT_03751,COMP_0604,CHECKING_07,checking,Cajamar,cajamar,EUR,2025-03-18 08:45:22
PRODUCT_03752,COMP_0058,CHECKING_06,checking,Cajamar,cajamar,EUR,2026-03-11 11:05:43
PRODUCT_03753,COMP_0909,CARD_09,card,Banco Santander,santander_emp,EUR,2024-04-04 08:40:31
PRODUCT_03754,COMP_0672,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-01-09 09:44:28
PRODUCT_03756,COMP_0914,CHECKING_01,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-04-04 09:27:47
PRODUCT_03757,COMP_0708,CHECKING_06,checking,Banco Santander Empresas,santander_emp,EUR,2026-03-09 12:49:56
PRODUCT_03758,COMP_1016,CARD_20,card,Caixabank Empresas,caixa_emp,EUR,2026-03-20 13:16:26
PRODUCT_03759,COMP_0495,CHECKING_06,checking,Caixabank Empresas,caixa_emp,EUR,2025-12-11 08:58:24
PRODUCT_03761,COMP_0026,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-03-03 12:26:13
PRODUCT_03762,COMP_0342,CHECKING_03,checking,Banco Santander Empresas,santander_emp,EUR,2025-02-06 10:21:19
PRODUCT_03764,COMP_1199,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2024-08-21 06:29:35
PRODUCT_03765,COMP_0391,CHECKING_04,checking,Caja Rural De Soria,ruralvia_soria,EUR,2026-03-19 11:26:17
PRODUCT_03766,COMP_0087,CARD_06,card,Abanca Empresas,abanca_emp,EUR,2026-01-29 10:38:44
PRODUCT_03768,COMP_0376,CHECKING_14,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-08 07:56:52
PRODUCT_03769,COMP_0829,CHECKING_01,checking,Caixabank,caixa_emp,EUR,2024-02-01 10:22:42
PRODUCT_03771,COMP_0913,CHECKING_01,checking,Kutxabank Empresas,kutxabank_emp,EUR,2024-12-11 12:31:42
PRODUCT_03772,COMP_0789,CHECKING_02,checking,Bankinter,bankinter_emp,EUR,2022-11-17 13:33:09
PRODUCT_03773,COMP_0314,CHECKING_05,checking,Revolut EU,revolut_gb,EUR,2024-11-13 08:57:51
PRODUCT_03774,COMP_0354,CHECKING_04,checking,Banco Santander,santander_emp,EUR,2024-04-11 07:13:23
PRODUCT_03775,COMP_0089,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2025-03-06 12:02:38
PRODUCT_03776,COMP_0444,CARD_09,card,Banco Sabadell Empresas,sabadell_emp,EUR,2026-03-13 12:08:09
PRODUCT_03777,COMP_1090,CHECKING_01,checking,Banco Santander,santander_emp,EUR,2023-06-23 07:06:12
PRODUCT_03778,COMP_1126,CHECKING_02,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-02-16 15:16:10
PRODUCT_03780,COMP_0646,CHECKING_03,checking,Stripe,stripe,EUR,2025-05-19 10:09:08
PRODUCT_03781,COMP_0659,CARD_01,card,Bankinter,bankinter_emp,EUR,2024-03-11 11:59:54
PRODUCT_03782,COMP_0311,CHECKING_02,checking,Nordea Business Denmark,nordea-business_dk,EUR,2026-01-08 21:00:30
PRODUCT_03783,COMP_0988,CARD_10,card,Caixabank Empresas,caixa_emp,EUR,2026-03-03 12:11:50
PRODUCT_03784,COMP_0837,CHECKING_15,checking,Bankinter Empresas,bankinter_emp,EUR,2026-03-02 15:19:13
PRODUCT_03785,COMP_0987,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-04-10 09:24:00
PRODUCT_03786,COMP_1135,CHECKING_06,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-17 08:54:04
PRODUCT_03787,COMP_1160,CHECKING_03,checking,Caixabank,caixa_emp,EUR,2023-05-08 16:22:21
PRODUCT_03788,COMP_0658,CHECKING_02,checking,Other (customer-defined),custom,USD,2024-06-11 18:40:57
PRODUCT_03789,COMP_0038,CARD_05,card,BBVA Net Cash Empresas,bbva_emp,EUR,2026-06-16 09:39:29
PRODUCT_03790,COMP_0630,CARD_17,card,Caixabank Empresas,caixa_emp,EUR,2026-02-13 10:38:01
PRODUCT_03792,COMP_0292,CHECKING_19,checking,Other (customer-defined),custom,USD,2025-10-15 13:17:24
PRODUCT_03793,COMP_1143,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2025-02-06 10:21:19
PRODUCT_03794,COMP_0529,CHECKING_01,checking,Globalcaja,ruralvia_globalcaja,EUR,2025-11-28 08:19:59
PRODUCT_03795,COMP_0665,CHECKING_05,checking,Caixabank Empresas,caixa_emp,EUR,2025-06-17 14:43:23
PRODUCT_03797,COMP_0139,CHECKING_05,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-04-04 11:18:24
PRODUCT_03798,COMP_0348,CHECKING_02,checking,Caixabank Empresas,caixa_emp,EUR,2026-04-20 15:15:09
PRODUCT_03799,COMP_0490,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2026-04-20 15:33:42
PRODUCT_03800,COMP_1162,CHECKING_05,checking,Stripe,stripe,EUR,2024-03-21 09:11:49
PRODUCT_03801,COMP_0613,CHECKING_02,checking,RuralVia,ruralvia_emp,EUR,2024-03-01 08:54:46
PRODUCT_03802,COMP_1133,CHECKING_05,checking,Banca Monte dei Paschi Business,bmps_business,EUR,2024-11-08 11:15:34
PRODUCT_03803,COMP_1224,CHECKING_01,checking,Caixabank,caixa_emp,EUR,2024-04-11 09:50:07
PRODUCT_03804,COMP_1044,CHECKING_07,checking,Caixa Central de CA Mutuo,gca,EUR,2026-04-15 10:45:58
PRODUCT_03806,COMP_0030,CHECKING_01,checking,Other (customer-defined),custom,BRL,2024-11-05 13:04:49
PRODUCT_03807,COMP_0708,CHECKING_07,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-05-12 14:37:37
PRODUCT_03808,COMP_0484,CHECKING_03,checking,Banco Santander Empresas,santander_emp,EUR,2026-04-20 10:19:29
PRODUCT_03809,COMP_0420,CHECKING_06,checking,Abanca Empresas,abanca_emp,EUR,2026-04-14 16:08:35
PRODUCT_03810,COMP_0361,CHECKING_07,checking,Stripe,stripe,DKK,2023-08-25 11:50:52
PRODUCT_03811,COMP_1018,CHECKING_03,checking,Other (customer-defined),custom,EUR,2025-12-01 16:57:53
PRODUCT_03812,COMP_1209,CHECKING_02,checking,Caixabank Empresas,caixa_emp,EUR,2024-12-27 12:19:05
PRODUCT_03815,COMP_0669,CHECKING_01,checking,Caixabank Empresas,caixa_emp,USD,2026-04-28 15:08:22
PRODUCT_03816,COMP_0449,CARD_01,card,Banco Santander,santander_emp,EUR,2026-02-17 14:15:19
PRODUCT_03817,COMP_0909,CHECKING_12,checking,RuralVia,ruralvia_emp,EUR,2026-02-18 11:03:27
PRODUCT_03818,COMP_0521,CHECKING_05,checking,Other (customer-defined),custom,USD,2025-09-01 14:48:20
PRODUCT_03819,COMP_0189,CHECKING_02,checking,Barclays Corporate,barclays_corporate,USD,2025-06-12 09:43:33
PRODUCT_03820,COMP_0409,CHECKING_04,checking,Other (customer-defined),custom,BAM,2026-07-15 09:24:57
PRODUCT_03821,COMP_0609,CHECKING_02,checking,BBVA,bbva,EUR,2025-05-06 10:58:43
PRODUCT_03823,COMP_0120,CHECKING_02,checking,UniCredit eBanking Global by HypoVereinsbank - UniCredit Bank AG,unicreditbusiness_de,EUR,2026-07-17 11:55:24
PRODUCT_03824,COMP_0939,CHECKING_05,checking,Barclays Corporate,barclays_corporate,GBP,2026-03-24 14:30:15
PRODUCT_03825,COMP_1151,CHECKING_01,checking,Santander Totta Empresas Empresas,santander_emp_pt,EUR,2025-10-20 14:34:50
PRODUCT_03826,COMP_0630,CHECKING_06,checking,Caixabank Empresas,caixa_emp,EUR,2026-02-13 10:38:01
PRODUCT_03827,COMP_0435,CHECKING_04,checking,Banco Santander Empresas,santander_emp,EUR,2026-03-17 16:50:28
PRODUCT_03828,COMP_0381,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2024-12-03 12:29:39
PRODUCT_03829,COMP_0232,CHECKING_02,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-07-21 08:29:14
PRODUCT_03830,COMP_1134,CHECKING_02,checking,Banco Sabadell,sabadell_emp,EUR,2024-03-11 12:15:04
PRODUCT_03831,COMP_0408,CHECKING_01,checking,BBVA Net Cash Empresas,bbva_emp,USD,2026-04-13 15:07:14
PRODUCT_03832,COMP_0360,CHECKING_05,checking,Caixabank Empresas,caixa_emp,EUR,2026-04-20 12:49:31
PRODUCT_03833,COMP_1184,CHECKING_02,checking,Barclays Corporate,barclays_corporate,EUR,2025-06-12 08:40:20
PRODUCT_03834,COMP_1093,CHECKING_04,checking,Banco Santander Empresas,santander_emp,EUR,2025-03-06 15:44:00
PRODUCT_03836,COMP_0808,CHECKING_03,checking,Bankinter,bankinter_emp,EUR,2024-02-14 16:28:04
PRODUCT_03837,COMP_0355,CHECKING_01,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-03-12 10:22:29
PRODUCT_03838,COMP_0994,CHECKING_04,checking,Caixabank Empresas,caixa_emp,EUR,2025-07-02 07:43:25
PRODUCT_03839,COMP_0105,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2024-12-19 11:00:01
PRODUCT_03840,COMP_1133,CHECKING_06,checking,Banca Credito Italiano (UniCredit),unicredit,EUR,2024-11-05 11:07:43
PRODUCT_03841,COMP_1048,CHECKING_04,checking,Abanca Empresas,abanca_emp,EUR,2025-10-09 12:44:46
PRODUCT_03844,COMP_1092,CARD_01,card,Caixabank Empresas,caixa_emp,EUR,2026-03-04 07:58:17
PRODUCT_03845,COMP_0649,CHECKING_01,checking,Caixabank,caixa_emp,EUR,2024-01-31 09:21:29
PRODUCT_03846,COMP_0213,CHECKING_01,checking,Other (customer-defined),custom,NZD,2025-09-03 13:37:23
PRODUCT_03847,COMP_0877,INVESTMENT_01,investment,Banco Santander Empresas,santander_emp,EUR,2025-10-06 15:33:06
PRODUCT_03848,COMP_0910,CHECKING_02,checking,Bankinter Empresas,bankinter_emp,EUR,2025-05-22 14:38:06
PRODUCT_03849,COMP_1171,CHECKING_05,checking,Banco Santander Empresas,santander_emp,EUR,2026-01-15 11:36:55
PRODUCT_03850,COMP_0188,CHECKING_02,checking,Caixabank multicontrato (beta),caixa_multi,EUR,2023-05-02 09:10:57
PRODUCT_03852,COMP_0284,CHECKING_01,checking,Banco Sabadell,sabadell_emp,EUR,2024-02-15 14:22:45
PRODUCT_03853,COMP_0938,CHECKING_01,checking,Commerzbank AG,commerzbank,USD,2024-01-30 08:50:07
PRODUCT_03854,COMP_0272,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2026-04-07 10:18:46
PRODUCT_03855,COMP_0416,CHECKING_04,checking,Bankinter Empresas,bankinter_emp,EUR,2026-09-03 14:53:39
PRODUCT_03856,COMP_0424,CHECKING_02,checking,Banca March,bancamarch,EUR,2025-06-20 10:35:17
PRODUCT_03858,COMP_0411,CHECKING_04,checking,Banco Santander,santander_emp,EUR,2023-05-29 08:03:49
PRODUCT_03860,COMP_0288,CHECKING_03,checking,Bankinter,bankinter,EUR,2023-02-21 10:36:13
PRODUCT_03861,COMP_0945,CHECKING_05,checking,Banco Santander,santander_emp,EUR,2022-04-06 13:53:40
PRODUCT_03863,COMP_1036,INVESTMENT_02,investment,RuralVia Empresas,ruralvia_emp,EUR,2026-07-15 11:58:35
PRODUCT_03864,COMP_0444,CARD_10,card,Banco Sabadell Empresas,sabadell_emp,EUR,2026-03-13 12:08:09
PRODUCT_03867,COMP_0937,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-10-28 15:01:21
PRODUCT_03869,COMP_0861,INVESTMENT_06,investment,Other (customer-defined),custom,EUR,2026-05-26 15:09:30
PRODUCT_03872,COMP_0861,CHECKING_07,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-10-09 08:32:09
PRODUCT_03873,COMP_0481,CHECKING_03,checking,Alpha Bank,alphabank,EUR,2025-10-21 11:00:55
PRODUCT_03874,COMP_0898,CHECKING_06,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2026-02-26 17:20:58
PRODUCT_03876,COMP_0993,CHECKING_04,checking,Bankinter Empresas,bankinter_emp,EUR,2025-10-20 09:22:28
PRODUCT_03877,COMP_1225,CHECKING_04,checking,Banco Santander Empresas,santander_emp,EUR,2026-07-21 07:05:17
PRODUCT_03878,COMP_0866,CHECKING_02,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-01-23 14:56:54
PRODUCT_03879,COMP_0034,CHECKING_08,checking,Banca March,bancamarch,EUR,2025-05-22 15:41:57
PRODUCT_03880,COMP_0721,CHECKING_05,checking,Banco Santander Empresas,santander_emp,EUR,2025-04-07 10:44:11
PRODUCT_03881,COMP_0281,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-09-24 16:06:12
PRODUCT_03883,COMP_0351,CARD_05,card,iberCaja,ibercaja,EUR,2026-07-07 11:08:27
PRODUCT_03884,COMP_0550,WALLET_02,wallet,Embat,embat,GBP,2026-08-13 10:33:47
PRODUCT_03887,COMP_0141,CHECKING_03,checking,Banca Popolare di Sondrio,popolaresondrio_it,EUR,2025-10-21 09:06:59
PRODUCT_03889,COMP_0087,INVESTMENT_02,investment,RuralVia Empresas,ruralvia_emp,EUR,2024-10-25 10:25:01
PRODUCT_03890,COMP_0695,CHECKING_03,checking,Payhawk,payhawk,EUR,2024-10-01 08:39:45
PRODUCT_03891,COMP_0805,CHECKING_02,checking,Caixabank,caixa,EUR,2025-10-03 09:01:04
PRODUCT_03892,COMP_0837,CHECKING_16,checking,Bankinter Empresas,bankinter_emp,EUR,2026-03-02 15:17:59
PRODUCT_03893,COMP_0988,CARD_11,card,Banco Santander Empresas,santander_emp,EUR,2026-03-03 12:26:13
PRODUCT_03894,COMP_0969,CHECKING_04,checking,Banco Santander,santander_emp,EUR,2023-05-02 09:41:02
PRODUCT_03895,COMP_1124,CHECKING_03,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-04-01 14:20:21
PRODUCT_03896,COMP_0591,CHECKING_06,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2025-12-10 12:26:55
PRODUCT_03898,COMP_0074,CHECKING_03,checking,RuralVia Empresas,ruralvia_emp,EUR,2026-05-12 08:04:00
PRODUCT_03899,COMP_1205,CHECKING_01,checking,Bankinter Empresas,bankinter_emp,EUR,2026-02-26 17:10:11
PRODUCT_03900,COMP_0989,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2025-07-28 08:19:57
PRODUCT_03901,COMP_1212,CHECKING_04,checking,Banco Sabadell Empresas,sabadell_emp,EUR,2025-05-15 07:48:08
PRODUCT_03902,COMP_0640,CHECKING_02,checking,Caixabank Empresas,caixa_emp,EUR,2024-07-30 11:56:11
PRODUCT_03903,COMP_0864,CHECKING_05,checking,BBVA,bbva_emp,EUR,2024-02-09 09:29:21
PRODUCT_03904,COMP_0504,CHECKING_05,checking,Deutsche Bank,deutschebank_emp,EUR,2024-05-29 13:32:50
PRODUCT_03905,COMP_0909,CARD_10,card,Bankinter,bankinter_emp,EUR,2024-04-03 07:31:38
PRODUCT_03906,COMP_0951,CHECKING_02,checking,Payoneer - EU,payoneer,USD,2025-08-06 12:17:37
PRODUCT_03907,COMP_0070,CHECKING_03,checking,La Banque Postale,labanquepostale,EUR,2025-11-19 09:48:28
PRODUCT_03908,COMP_0216,CHECKING_02,checking,Abanca Empresas,abanca_emp,EUR,2025-10-09 13:42:40
PRODUCT_03909,COMP_1286,CHECKING_01,checking,Caixabank Empresas,caixa_emp,EUR,2024-11-20 14:52:33
PRODUCT_03911,COMP_0270,CHECKING_02,checking,Wise,transferwise,USD,2024-10-17 12:40:48
PRODUCT_03912,COMP_0233,CHECKING_04,checking,Scotiabank Empresas Chile Empresas,scotiabank_emp_cl,CLP,2025-08-14 08:39:46
PRODUCT_03913,COMP_0516,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2025-10-09 07:38:39
PRODUCT_03914,COMP_0255,CHECKING_02,checking,Banco Santander Empresas,santander_emp,EUR,2026-03-11 10:30:55
PRODUCT_03915,COMP_0351,CARD_06,card,iberCaja,ibercaja,EUR,2026-07-07 11:08:27
PRODUCT_03916,COMP_1039,CARD_01,card,BBVA Net Cash Empresas,bbva_emp,EUR,2026-01-22 10:05:57
PRODUCT_03917,COMP_0016,CHECKING_06,checking,Banco Santander Empresas,santander_emp,EUR,2026-04-08 12:13:07
PRODUCT_03918,COMP_1016,CARD_21,card,Caixabank Empresas,caixa_emp,EUR,2026-03-20 13:16:26
PRODUCT_03919,COMP_0405,CARD_01,card,BBVA,bbva_emp,EUR,2024-03-11 13:51:43
PRODUCT_03920,COMP_1135,TPV_01,tpv,Redsys,redsys,EUR,2025-09-23 08:14:38
PRODUCT_03921,COMP_1221,CHECKING_03,checking,Hamburger Sparkasse,hamburger-sparkasse,EUR,2025-09-16 13:44:34
PRODUCT_03923,COMP_0869,CHECKING_03,checking,HSBC Corporate EU,hsbccorporate_eu,JPY,2025-08-14 07:58:42
PRODUCT_03924,COMP_0062,CHECKING_01,checking,Banco Santander Empresas,santander_emp,EUR,2025-12-18 12:08:41
PRODUCT_03925,COMP_0042,CHECKING_06,checking,City National Bank,ins_110439,USD,2024-09-18 09:51:30
PRODUCT_03926,COMP_0282,EXPENSESPLATFORM_06,expensesPlatform,Caixabank,caixa_emp,EUR,2024-02-19 10:45:26
PRODUCT_03927,COMP_0673,CHECKING_03,checking,Caixabank Empresas,caixa_emp,EUR,2026-03-03 10:31:01
PRODUCT_03928,COMP_0247,WALLET_03,wallet,Embat,embat,SEK,2026-07-09 12:31:21
PRODUCT_03930,COMP_0965,CHECKING_03,checking,BBVA Net Cash Empresas,bbva_emp,EUR,2026-05-13 16:05:22
PRODUCT_03931,COMP_0956,CARD_16,card,BBVA Net Cash Empresas,bbva_emp,EUR,2026-04-29 11:21:29
