product_id,company_id,label,type,bank_name,service,currency,created_at,granted,outstanding,liquidity
PRODUCT_04680,COMP_0298,LOAN_01,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-04-25 08:36:09,-787409,-635637.86,
PRODUCT_04681,COMP_0909,LINEOFCREDIT_07,lineofcredit,Caixabank,caixa_emp,EUR,2024-04-04 11:28:20,-2290602.57,0,2290602.57
PRODUCT_04682,COMP_0180,LOAN_10,loan,Banco Santander,santander_emp,EUR,2026-01-10 13:41:14,-577688.11,-509509.56,
PRODUCT_04686,COMP_0216,LOAN_04,loan,Abanca Empresas,abanca_emp,EUR,2026-02-19 12:09:23,-604081.65,-391094.67,
PRODUCT_04690,COMP_0332,MORTGAGE_22,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 17:43:01,-7016.13,-6759.03,
PRODUCT_04692,COMP_0594,LEASING_01,leasing,Caixabank Empresas,caixa_emp,EUR,2025-06-20 08:25:41,-29829.6,-22901.18,
PRODUCT_04696,COMP_0524,LOAN_06,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-07-01 23:16:09,-1000000,-841275.31,
PRODUCT_04697,COMP_0248,LEASING_07,leasing,Banco Santander Empresas,santander_emp,EUR,2025-11-13 11:53:04,-11776.86,-3592.87,
PRODUCT_04701,COMP_0877,LINEOFCREDIT_03,lineofcredit,RuralVia Empresas,ruralvia_emp,EUR,2025-10-01 08:38:32,-200000,570.17,200570.17
PRODUCT_04704,COMP_0653,LOAN_69,loan,Other (customer-defined),custom,EUR,2025-08-22 10:20:53,-130000,0,
PRODUCT_04705,COMP_0471,LOAN_03,loan,Banco Sabadell,sabadell_emp,EUR,2025-05-13 09:31:40,-1500000,-1423467.95,
PRODUCT_04707,COMP_0803,LOAN_19,loan,Bankinter,bankinter_emp,EUR,2023-10-23 10:52:36,-325601,-108533.66,223.52
PRODUCT_04709,COMP_0623,LOAN_10,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-04-25 08:47:03,-271653.57,-145467.44,
PRODUCT_04712,COMP_0588,LINEOFCREDIT_01,lineofcredit,Caixabank,caixa_emp,EUR,2024-02-16 08:09:00,0,12294.71,45000
PRODUCT_04720,COMP_1053,LINEOFCREDIT_08,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2026-07-07 11:54:35,-1750000,0,1750000
PRODUCT_04721,COMP_1275,LOAN_02,loan,Abanca Empresas,abanca_emp,EUR,2026-02-19 12:57:05,-402554.63,0,
PRODUCT_04723,COMP_0071,LINEOFCREDIT_03,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2025-02-05 12:15:28,,-600000,
PRODUCT_04724,COMP_1007,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-03-31 14:42:19,-1000000,-996948.61,3051.39
PRODUCT_04726,COMP_1036,CONFIRMING_05,confirming,Banco Santander Empresas,santander_emp,EUR,2026-07-13 10:26:13,-500000,0,500000
PRODUCT_04729,COMP_0495,LINEOFCREDIT_04,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2026-01-13 12:08:57,-150000,1320.65,151320.65
PRODUCT_04733,COMP_0452,CONFIRMING_01,confirming,Banco Santander Empresas,santander_emp,EUR,2025-08-27 09:37:02,-25000,0,25000
PRODUCT_04738,COMP_0956,LOAN_04,loan,BBVA Net Cash Empresas,bbva_emp,EUR,2026-04-29 11:21:29,-200000,-39601.35,
PRODUCT_04743,COMP_0446,CONFIRMING_01,confirming,Caixabank Empresas,caixa_emp,EUR,2025-12-16 13:30:29,,0,
PRODUCT_04748,COMP_1053,LINEOFCREDIT_09,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-08 10:45:28,-42000,-42000,
PRODUCT_04754,COMP_1065,LOAN_01,loan,Banco Sabadell,sabadell,EUR,2026-04-24 08:28:03,-2000,0,
PRODUCT_04758,COMP_0087,LOAN_16,loan,Banco Santander Empresas,santander_emp,EUR,2025-10-24 07:51:29,-1771000,0,
PRODUCT_04762,COMP_0875,LOAN_01,loan,Banco Santander,santander_emp,EUR,2024-05-13 07:09:43,-37401.89,0,223.52
PRODUCT_04768,COMP_0505,CONFIRMING_05,confirming,Laboral Kutxa Empresas,cajalaboral_emp,EUR,2026-07-13 06:08:50,,-902659.3,
PRODUCT_04770,COMP_0471,LOAN_04,loan,Bankinter Empresas,bankinter_emp,EUR,2024-10-09 07:37:32,-750000,-278615.13,
PRODUCT_04773,COMP_0798,LEASING_05,leasing,Eurocaja Rural Empresas,eurocajarural_emp,EUR,2025-09-11 15:00:12,-22905.8,-1470.98,
PRODUCT_04775,COMP_0447,LINEOFCREDIT_07,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-09-15 09:24:19,-8000,-2079.36,5920.64
PRODUCT_04787,COMP_0877,LINEOFCREDIT_04,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2025-10-01 07:47:19,,0,
PRODUCT_04790,COMP_0087,LINEOFCREDIT_01,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2026-06-19 08:45:56,-2999998,-3351.15,2996646.85
PRODUCT_04791,COMP_0365,LOAN_07,loan,Arkea Corporate ABEI,arkea-corporate,EUR,2026-05-06 08:34:48,-400000,-94968.87,
PRODUCT_04801,COMP_0623,LOAN_11,loan,Other (customer-defined),custom,EUR,2025-04-25 10:07:51,-2000000,-1833333.33,
PRODUCT_04807,COMP_0082,LOAN_01,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-06-02 14:46:55,-923358.68,-686425.41,
PRODUCT_04809,COMP_0849,LINEOFCREDIT_04,lineofcredit,In-house bank,inhousebanking,EUR,2026-07-14 09:35:52,-300000,300000,600000
PRODUCT_04810,COMP_0235,LEASING_20,leasing,Other (customer-defined),custom,EUR,2026-03-19 07:38:52,-120000,-11955,
PRODUCT_04811,COMP_1053,LINEOFCREDIT_10,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-08 10:45:28,-72000,0,72000
PRODUCT_04817,COMP_0099,LOAN_05,loan,Caixabank Empresas,caixa_emp,EUR,2023-11-03 11:38:17,-6495.6,0,223.52
PRODUCT_04818,COMP_0600,GUARANTEE_01,guarantee,Banco Santander Empresas,santander_emp,EUR,2025-11-21 10:06:40,-30000,0,
PRODUCT_04819,COMP_1267,LOAN_11,loan,Bankinter Empresas,bankinter_emp,EUR,2026-05-27 15:33:21,-45000,-45000,
PRODUCT_04820,COMP_1272,LOAN_08,loan,Banco Santander Empresas,santander_emp,EUR,2026-05-18 14:18:26,-2000000,-924348.76,
PRODUCT_04821,COMP_0909,CONFIRMING_06,confirming,Caixabank,caixa_emp,EUR,2024-04-04 11:28:20,-2000000,0,2000000
PRODUCT_04822,COMP_0058,CONFIRMING_06,confirming,Banco Pichincha,pichincha,EUR,2026-05-26 07:48:50,-1000000,-412471.76,587528.24
PRODUCT_04827,COMP_0515,LEASING_01,leasing,BBVA Net Cash Empresas,bbva_emp,EUR,2025-10-21 10:33:29,-129800.46,-65064.66,
PRODUCT_04830,COMP_0415,GUARANTEE_05,guarantee,Banco Santander Empresas,santander_emp,EUR,2026-06-09 07:53:36,-214090,0,
PRODUCT_04836,COMP_0351,LINEOFCREDIT_04,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2026-07-07 11:04:45,-2200000,-90595.34,2109404.66
PRODUCT_04839,COMP_0466,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-03-06 15:44:00,,0,
PRODUCT_04840,COMP_0928,LOAN_04,loan,Bankinter Empresas,bankinter_emp,EUR,2025-09-25 14:27:15,-48718.57,-32754.28,
PRODUCT_04842,COMP_0074,LINEOFCREDIT_03,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2025-06-18 10:42:23,-500000,-63238.22,436761.78
PRODUCT_04848,COMP_0909,CONFIRMING_07,confirming,RuralVia Empresas,ruralvia_emp,EUR,2025-02-04 15:07:41,-1000000,0,1000000
PRODUCT_04850,COMP_0988,LINEOFCREDIT_02,lineofcredit,Abanca Empresas,abanca_emp,EUR,2026-03-04 08:41:40,,1.03,
PRODUCT_04855,COMP_0332,MORTGAGE_23,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 17:29:11,-243121.3,-234212.87,
PRODUCT_04859,COMP_0577,LOAN_01,loan,Bankinter Empresas,bankinter_emp,EUR,2025-05-22 14:44:52,-125974.22,-84012.26,
PRODUCT_04861,COMP_0743,LOAN_04,loan,Other (customer-defined),custom,EUR,2026-04-22 14:02:36,-50000,-41666.68,
PRODUCT_04862,COMP_0248,CONFIRMING_01,confirming,Banco Santander Empresas,santander_emp,EUR,2025-11-06 08:42:22,-2500000,-19645.48,2480354.52
PRODUCT_04864,COMP_0653,LOAN_70,loan,Other (customer-defined),custom,EUR,2025-08-22 09:25:24,-20000,0,
PRODUCT_04866,COMP_0235,LEASING_21,leasing,BNP Paribas - Mabanque,mabanque,EUR,2025-11-10 17:35:29,-51912.22,-29785.7,
PRODUCT_04874,COMP_0203,LOAN_05,loan,Banco Santander,santander_emp,EUR,2023-09-14 09:51:43,-749184.76,0,223.52
PRODUCT_04876,COMP_0100,LOAN_03,loan,Banco Santander,santander,EUR,2025-05-19 21:03:35,-19332500,-15840000,
PRODUCT_04877,COMP_0477,LOAN_01,loan,Other (customer-defined),custom,USD,2026-08-24 18:09:25,-20000000,-8335491.2,
PRODUCT_04879,COMP_0540,LINEOFCREDIT_02,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-03-17 16:50:28,-130000,-129999.28,0.72
PRODUCT_04883,COMP_0444,GUARANTEE_05,guarantee,Bankinter Empresas,bankinter_emp,EUR,2026-07-14 14:42:01,-6456.94,-133543.06,
PRODUCT_04884,COMP_0087,LOAN_17,loan,Bankinter Empresas,bankinter_emp,EUR,2025-12-24 08:35:34,-2500000,0,
PRODUCT_04886,COMP_0967,LOAN_03,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2025-06-19 15:51:39,-295367.46,-295367.44,
PRODUCT_04896,COMP_0065,CONFIRMING_06,confirming,Banco Santander,santander_emp,EUR,2024-07-01 11:58:02,-50000,0,50000
PRODUCT_04900,COMP_0351,LINEOFCREDIT_05,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-07 10:35:37,-883870.91,-883870.91,
PRODUCT_04901,COMP_0597,LOAN_09,loan,Caixabank Empresas,caixa_emp,EUR,2025-11-06 13:17:33,-794444.46,-72222.22,
PRODUCT_04911,COMP_0411,LINEOFCREDIT_02,lineofcredit,Abanca,abanca_emp,EUR,2023-05-29 08:11:54,-25000,-14277.39,10722.61
PRODUCT_04918,COMP_0484,LINEOFCREDIT_01,lineofcredit,Bankinter Empresas,bankinter_emp,EUR,2026-04-20 10:49:35,-50000,-49304.13,695.87
PRODUCT_04923,COMP_0653,LOAN_71,loan,Other (customer-defined),custom,EUR,2025-08-22 10:01:30,-50000,0,
PRODUCT_04932,COMP_0653,LOAN_72,loan,Other (customer-defined),custom,EUR,2025-08-27 14:37:55,-50000,0,
PRODUCT_04933,COMP_0793,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2026-06-03 09:49:30,-196976.09,-187845.2,
PRODUCT_04936,COMP_0721,LOAN_05,loan,Bankinter Empresas,bankinter_emp,EUR,2026-02-13 13:44:46,-120584.66,-89065.64,
PRODUCT_04940,COMP_0511,LOAN_06,loan,Caixabank Empresas,caixa_emp,EUR,2026-01-13 15:21:15,-1506600,0,
PRODUCT_04941,COMP_0078,LINEOFCREDIT_02,lineofcredit,In-house bank,inhousebanking,EUR,2026-07-08 12:59:49,-570000,-570000,
PRODUCT_04942,COMP_0491,LEASING_02,leasing,Caixabank Empresas,caixa_emp,EUR,2024-10-22 10:16:34,-19336.56,-9924.46,
PRODUCT_04944,COMP_1025,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2026-02-18 15:19:01,-50000,0,
PRODUCT_04946,COMP_0007,LOAN_15,loan,Other (customer-defined),custom,EUR,2026-03-31 09:10:29,-1369623.7,-451170.4,
PRODUCT_04961,COMP_1038,CONFIRMING_02,confirming,Banco Santander Empresas,santander_emp,EUR,2025-09-09 11:29:48,-10000000,0,10000000
PRODUCT_04965,COMP_0567,LOAN_03,loan,Caixabank Empresas,caixa_emp,EUR,2025-07-09 10:32:16,-105000,-3094.13,
PRODUCT_04970,COMP_0078,LINEOFCREDIT_03,lineofcredit,In-house bank,inhousebanking,EUR,2026-07-08 12:51:16,-83000,83000,166000
PRODUCT_04973,COMP_1284,MORTGAGE_11,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 17:13:21,-5947.77,-5709.95,
PRODUCT_04976,COMP_0027,LINEOFCREDIT_01,lineofcredit,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2026-05-13 12:47:09,,0,
PRODUCT_04978,COMP_0653,LOAN_73,loan,Other (customer-defined),custom,EUR,2025-08-27 14:49:27,-300000,0,
PRODUCT_04979,COMP_0623,LEASING_03,leasing,Caixabank Empresas,caixa_emp,EUR,2025-05-12 14:47:07,-30699,-17905.63,
PRODUCT_04984,COMP_1272,LOAN_09,loan,Caixabank Empresas,caixa_emp,EUR,2026-04-09 10:55:18,-17868.83,-3298.1,
PRODUCT_04988,COMP_0261,LOAN_05,loan,Banco Santander Empresas,santander_emp,EUR,2025-02-20 14:15:01,-2943684.21,-1769342.11,
PRODUCT_04991,COMP_1267,LOAN_12,loan,Caixabank Empresas,caixa_emp,EUR,2026-06-09 09:22:27,-57022.71,-54335.39,
PRODUCT_04993,COMP_0988,LOAN_09,loan,Caixabank Empresas,caixa_emp,EUR,2026-07-24 11:58:18,-1250000,-1210349.05,
PRODUCT_04998,COMP_0420,LOAN_03,loan,Abanca Empresas,abanca_emp,EUR,2026-05-20 11:29:37,-508151.49,-478619.53,
PRODUCT_05011,COMP_0653,LOAN_74,loan,Other (customer-defined),custom,EUR,2025-10-22 13:13:45,-200000,0,
PRODUCT_05013,COMP_1039,LINEOFCREDIT_02,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2025-12-22 11:58:29,-80000,0,80000
PRODUCT_05031,COMP_0235,LEASING_22,leasing,Caisse d Epargne Hauts de France,caisse-d-epargne-hauts-de-france,EUR,2026-01-20 17:12:38,-56159.71,-32677.46,
PRODUCT_05033,COMP_0928,LOAN_05,loan,Other (customer-defined),custom,EUR,2025-10-08 15:46:30,-203791.06,-166737.06,
PRODUCT_05034,COMP_0745,LOAN_08,loan,Laboral Kutxa Empresas,cajalaboral_emp,EUR,2026-03-13 11:59:32,-141901.99,-131346.99,
PRODUCT_05043,COMP_0662,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-12-04 18:48:12,-130000,-127477.38,2522.62
PRODUCT_05046,COMP_0957,LINEOFCREDIT_03,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-08-05 12:53:04,-500000,-278453.77,221546.23
PRODUCT_05055,COMP_0892,LOAN_01,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2024-12-18 10:02:59,-6277.07,0,
PRODUCT_05063,COMP_0909,GUARANTEE_16,guarantee,Bankinter,bankinter_emp,EUR,2025-01-29 16:32:26,-1846391.39,-253608.61,
PRODUCT_05065,COMP_0686,LOAN_04,loan,Banco Santander,santander_emp,EUR,2024-07-01 11:58:04,-42577.35,0,
PRODUCT_05070,COMP_0047,LINEOFCREDIT_02,lineofcredit,Caixabank Empresas,caixa_emp,EUR,2025-09-09 12:14:57,-200000,-26074.61,173925.39
PRODUCT_05072,COMP_0406,GUARANTEE_02,guarantee,Banco Santander Empresas,santander_emp,EUR,2026-03-27 10:40:11,,-8500,
PRODUCT_05075,COMP_0893,LINEOFCREDIT_02,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2026-03-05 10:58:01,-500000,-487932.36,12067.64
PRODUCT_05078,COMP_0136,LOAN_01,loan,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-06-19 14:48:45,-1020000,-840348.99,
PRODUCT_05083,COMP_0909,CONFIRMING_08,confirming,Banco Santander,santander_emp,EUR,2024-04-04 08:40:31,-4000000,0,4000000
PRODUCT_05084,COMP_0332,MORTGAGE_24,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 17:46:17,-6962.93,-6707.79,
PRODUCT_05090,COMP_0825,LINEOFCREDIT_05,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2023-03-14 11:40:10,-250000,223.52,223.52
PRODUCT_05098,COMP_0613,LOAN_01,loan,Caixabank,caixa_emp,EUR,2023-06-19 13:22:04,-443211.5,-220660.03,223.52
PRODUCT_05106,COMP_0816,LOAN_08,loan,Caixabank,caixa_emp,EUR,2023-06-19 11:46:48,-301390.26,-151377.19,223.52
PRODUCT_05108,COMP_0829,LOAN_02,loan,Banco Santander,santander_emp,EUR,2023-08-31 08:46:34,-906364.92,0,223.52
PRODUCT_05110,COMP_0288,LINEOFCREDIT_01,lineofcredit,Iberia Cards,iberiacards,EUR,2023-02-28 11:14:43,0,0,223.52
PRODUCT_05113,COMP_0969,LINEOFCREDIT_02,lineofcredit,Banco Santander2,santander_emp,EUR,2023-05-25 05:19:09,-1664000,-1543083.06,120916.94
PRODUCT_05123,COMP_0258,LOAN_04,loan,Banco Sabadell Empresas,sabadell_emp,EUR,2023-01-17 14:55:51,-184590.1,0,223.52
PRODUCT_05129,COMP_0075,LINEOFCREDIT_01,lineofcredit,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2022-11-17 14:26:32,-500000,0,500000
PRODUCT_05132,COMP_0825,LOAN_17,loan,Banca March,bancamarch,EUR,2023-05-12 07:32:35,-293931.73,-90197.1,223.52
PRODUCT_05151,COMP_0942,GUARANTEE_03,guarantee,Banco Sabadell,sabadell_emp,EUR,2023-09-14 09:38:48,-6010.12,-6010.12,223.52
PRODUCT_05154,COMP_0203,LOAN_06,loan,BBVA,bbva_emp,EUR,2023-09-14 10:02:14,-348792.72,0,223.52
PRODUCT_05164,COMP_0639,LINEOFCREDIT_03,lineofcredit,Cajamar,cajamar,EUR,2022-11-17 14:10:13,-200000,598041.36,798041.36
PRODUCT_05170,COMP_0825,LOAN_18,loan,Bankinter,bankinter_emp,EUR,2023-04-26 12:50:30,-500000,223.52,223.52
PRODUCT_05173,COMP_0825,LOAN_19,loan,Banco Santander Empresas,santander_emp,EUR,2023-02-16 11:52:56,-500000,223.52,223.52
PRODUCT_05192,COMP_0471,LINEOFCREDIT_09,lineofcredit,Bankinter,bankinter_emp,EUR,2022-04-06 07:26:09,-333333.34,0,333333.34
PRODUCT_05198,COMP_0047,LOAN_11,loan,Banco Santander Empresas,santander_emp,EUR,2025-09-24 10:14:49,-500000,0,
PRODUCT_05201,COMP_1279,LOAN_05,loan,Caixabank,caixa_emp,EUR,2024-04-30 11:38:30,-320500,-187780.29,223.52
PRODUCT_05204,COMP_0928,RENTING_01,renting,Caixabank Empresas,caixa_emp,EUR,2025-11-07 09:27:54,-36391.75,-30196.05,
PRODUCT_05209,COMP_1286,LOAN_02,loan,Caixabank Empresas,caixa_emp,EUR,2024-11-20 14:52:33,-500000,-344189.74,
PRODUCT_05212,COMP_0286,LINEOFCREDIT_01,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-04-28 15:24:40,-61900,-114342.92,9457.08
PRODUCT_05215,COMP_0248,LOAN_16,loan,Bankinter Empresas,bankinter_emp,EUR,2026-07-27 08:57:46,-27000,-9000,
PRODUCT_05228,COMP_0235,LEASING_23,leasing,Caisse d Epargne Hauts de France,caisse-d-epargne-hauts-de-france,EUR,2026-01-20 17:28:30,-56159.71,-33616.75,
PRODUCT_05233,COMP_0101,LOAN_03,loan,Banco Santander Empresas,santander_emp,EUR,2026-01-09 11:45:42,-407820.16,-279465.79,
PRODUCT_05240,COMP_0471,LINEOFCREDIT_10,lineofcredit,iberCaja,ibercaja,EUR,2023-09-20 11:37:17,-300000,-280732.74,19267.26
PRODUCT_05244,COMP_0909,CONFIRMING_09,confirming,Banco Santander,santander_emp,EUR,2024-04-04 08:40:31,-4000000,0,4000000
PRODUCT_05247,COMP_0870,LINEOFCREDIT_02,lineofcredit,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2024-09-18 08:36:01,,0,
PRODUCT_05249,COMP_0411,LOAN_02,loan,Abanca,abanca_emp,EUR,2023-05-30 14:15:19,-60000,-18343.51,223.52
PRODUCT_05255,COMP_0855,LINEOFCREDIT_04,lineofcredit,Kutxabank Empresas,kutxabank_emp,EUR,2026-06-09 09:08:59,-500000,42375.52,542375.52
PRODUCT_05258,COMP_0769,FACTORING_01,factoring,Banco Sabadell Empresas,sabadell_emp,EUR,2026-07-13 17:39:46,-300000,-86274.93,213725.07
PRODUCT_05260,COMP_0616,LINEOFCREDIT_01,lineofcredit,Caixabank,caixa_emp,EUR,2024-06-17 09:19:01,-1500000,401980.57,1901980.57
PRODUCT_05262,COMP_1053,LINEOFCREDIT_11,lineofcredit,BBVA Net Cash Empresas,bbva_emp,EUR,2026-07-07 11:54:35,-1750000,-901798.61,848201.39
PRODUCT_05264,COMP_0806,FACTORING_01,factoring,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-10-09 06:41:13,-300000,0,300000
PRODUCT_05271,COMP_0047,LOAN_12,loan,Caixabank Empresas,caixa_emp,EUR,2025-09-09 12:14:57,-151666.65,0,
PRODUCT_05273,COMP_0653,LOAN_75,loan,Other (customer-defined),custom,EUR,2025-08-28 08:20:36,-50000,0,
PRODUCT_05276,COMP_0956,GUARANTEE_09,guarantee,Banco Sabadell Empresas,sabadell_emp,EUR,2026-04-29 11:25:16,-18167.66,-18167.66,
PRODUCT_05277,COMP_0203,LOAN_07,loan,Banco Sabadell,sabadell_emp,EUR,2023-09-14 09:30:19,-876389.12,-220536.82,223.52
PRODUCT_05278,COMP_1169,LINEOFCREDIT_05,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2025-11-06 08:37:08,-5100000,-4224632.43,875367.57
PRODUCT_05284,COMP_0915,GUARANTEE_03,guarantee,Bankinter Empresas,bankinter_emp,EUR,2025-05-15 10:38:46,-90000,-90000,
PRODUCT_05288,COMP_0293,LOAN_02,loan,Banco Santander,santander_emp,EUR,2026-07-02 15:15:16,-10000000,-9743898.4,
PRODUCT_05289,COMP_1053,LINEOFCREDIT_12,lineofcredit,Banco Santander Empresas,santander_emp,EUR,2026-07-08 10:45:28,-195000,0,195000
PRODUCT_05295,COMP_0653,LOAN_76,loan,Other (customer-defined),custom,EUR,2025-08-27 11:19:48,-55000,0,
PRODUCT_05298,COMP_0138,LINEOFCREDIT_01,lineofcredit,Bankinter,bankinter_emp,EUR,2025-12-04 12:30:46,-50000,-49986.48,13.52
PRODUCT_05304,COMP_0721,LOAN_06,loan,Caixabank Empresas,caixa_emp,EUR,2025-03-19 10:32:01,-1279550.84,-676483.66,
PRODUCT_05308,COMP_0743,GUARANTEE_04,guarantee,BBVA Net Cash Empresas,bbva_emp,EUR,2026-01-28 11:14:24,-202000,-96641.07,
PRODUCT_05309,COMP_0515,LOAN_02,loan,Cajamar,cajamar,EUR,2025-10-21 10:55:09,-49999.98,0,
PRODUCT_05311,COMP_0087,LOAN_18,loan,Banca March,bancamarch,EUR,2026-07-20 08:23:10,-54659.81,-43901.71,
PRODUCT_05313,COMP_0950,LINEOFCREDIT_01,lineofcredit,BBVA,bbva_emp,EUR,2024-02-05 09:29:16,-107897.95,0,107897.95
PRODUCT_05314,COMP_1216,LEASING_01,leasing,Banco Santander Empresas,santander_emp,EUR,2025-10-17 13:52:44,-5824.57,-1366.13,
PRODUCT_05315,COMP_0470,LOAN_01,loan,Credit Mutuel,creditmutuel,EUR,2026-03-16 15:26:52,-84455.98,0,
PRODUCT_05326,COMP_0875,LINEOFCREDIT_03,lineofcredit,Banco Santander,santander_emp,EUR,2024-05-10 09:49:28,-150000,0,150000
PRODUCT_05327,COMP_0982,GUARANTEE_01,guarantee,Banco Sabadell T. sec - CAL Empresas,sabadell_emp_sec,EUR,2025-03-25 10:12:48,-190000,0,
PRODUCT_05331,COMP_1091,MORTGAGE_03,mortgage,Banco Santander Empresas,santander_emp,EUR,2025-03-17 12:06:38,-2135432,-1184520.43,
PRODUCT_05334,COMP_0907,LINEOFCREDIT_01,lineofcredit,In-house bank,inhousebanking,EUR,2026-05-15 08:28:32,-31602.51,-31602.51,
PRODUCT_05335,COMP_0216,LOAN_05,loan,Abanca Empresas,abanca_emp,EUR,2026-09-11 10:45:27,-100000,-90863.73,
PRODUCT_05336,COMP_0549,LOAN_01,loan,Abanca,abanca,EUR,2025-08-25 07:51:22,-31700000,-10000000,
PRODUCT_05338,COMP_0987,LINEOFCREDIT_01,lineofcredit,BBVA,bbva_emp,EUR,2024-03-26 09:12:53,-200000,-200000,223.52
PRODUCT_05345,COMP_0180,LOAN_11,loan,Bankinter,bankinter_emp,EUR,2025-06-24 06:14:44,-250000,0,
PRODUCT_05351,COMP_0381,LEASING_01,leasing,Caixabank Empresas,caixa_emp,EUR,2025-02-26 11:33:08,-25574.45,-13426.42,
PRODUCT_05352,COMP_0653,LOAN_77,loan,Other (customer-defined),custom,EUR,2025-08-22 10:51:34,-1000000,0,
PRODUCT_05355,COMP_0855,GUARANTEE_04,guarantee,BBVA Net Cash Empresas,bbva_emp,EUR,2026-08-19 10:13:59,-2000,-2000,
PRODUCT_05359,COMP_0623,LOAN_12,loan,Banco Santander Empresas,santander_emp,EUR,2025-04-27 17:16:26,-237870.65,-60149.67,
PRODUCT_05360,COMP_0982,LOAN_04,loan,Banco Santander Empresas,santander_emp,EUR,2026-09-10 10:09:35,-700000,-671861.62,
PRODUCT_05361,COMP_0935,CONFIRMING_04,confirming,Caixabank Empresas,caixa_emp,EUR,2026-08-09 10:56:01,,0,
PRODUCT_05363,COMP_0857,LINEOFCREDIT_01,lineofcredit,Banco Sabadell Empresas,sabadell_emp,EUR,2025-02-14 12:14:56,,0,
PRODUCT_05368,COMP_0803,LOAN_20,loan,Bankinter Empresas,bankinter_emp,EUR,2024-10-11 09:29:24,,-108333.34,
PRODUCT_05369,COMP_1036,CONFIRMING_06,confirming,Unicaja Empresas,unicaja_emp,EUR,2026-07-13 10:37:42,-2000000,-153429.42,1846570.58
PRODUCT_05373,COMP_0004,LOAN_02,loan,Banco Santander Empresas,santander_emp,EUR,2026-03-05 11:36:01,-400000,-197130.67,
PRODUCT_05374,COMP_1171,LOAN_01,loan,Banco Santander Empresas,santander_emp,EUR,2024-11-06 16:12:55,-57047.48,-33235.4,
PRODUCT_05375,COMP_0623,LOAN_13,loan,Banco Santander Empresas,santander_emp,EUR,2025-04-25 07:52:40,-1151863.8,-560360.43,
PRODUCT_05376,COMP_0803,LOAN_21,loan,Bankinter,bankinter_emp,EUR,2023-12-18 12:09:55,-325100,0,223.52
PRODUCT_05382,COMP_1284,MORTGAGE_12,mortgage,Caixabank Empresas,caixa_emp,EUR,2026-02-19 18:29:51,-157835.64,-152458.65,
PRODUCT_05388,COMP_1279,LOAN_06,loan,BBVA,bbva_emp,EUR,2024-03-11 11:08:52,-180000,0,223.52
PRODUCT_05389,COMP_0653,LOAN_78,loan,Other (customer-defined),custom,EUR,2025-08-27 11:38:38,-100000,0,
PRODUCT_05397,COMP_0272,LOAN_01,loan,Caixabank Empresas,caixa_emp,EUR,2026-04-07 10:18:46,-64000,-20169.78,
PRODUCT_05400,COMP_0326,LOAN_03,loan,Other (customer-defined),custom,EUR,2026-03-19 11:19:34,-27882.57,-23686.01,
