company_id,group_id,sector,tipo,tenor,sku,on_mesa,in_book,notional,persist,take_y1_35,take_3y_35
COMP_0829,GROUP_0153,industria,mixto,12 meses,factoring,true,true,358407,0.5,1881.64,2822.46
COMP_0830,GROUP_0016,comercio minorista,producto,días,fx,true,true,2.3652e+06,1,1241.73,3725.19
COMP_0830,GROUP_0016,comercio minorista,producto,días,yield,true,true,253255,0.583333,886.394,1705.08
COMP_0831,GROUP_0250,comercio minorista,producto,días,yield,true,true,308995,1,1081.48,3244.44
COMP_0832,GROUP_0014,comercio minorista,producto,días,fx,true,true,974633,0.75,511.683,1183.27
COMP_0834,GROUP_0096,servicios profesionales,servicio,6 meses,yield,true,true,5242.74,1,18.3496,55.0488
COMP_0835,GROUP_0250,hostelería,mixto,6 meses,yield,true,true,357690,1,1251.92,3755.75
COMP_0836,GROUP_0189,mayorista / distribución,producto,12 meses,factoring,true,true,1.72688e+06,1,9066.1,18132.2
COMP_0837,GROUP_0070,comercio minorista,producto,días,yield,true,true,2.44461e+07,1,85561.2,256684
COMP_0838,GROUP_0250,holding / tesorería,producto,largo,yield,true,true,78107.5,1,273.376,820.129
COMP_0839,GROUP_0250,holding / tesorería,producto,largo,yield,true,true,78133.6,1,273.468,820.403
COMP_0842,GROUP_0053,construcción,producto,6 meses,credit,true,true,638.96,0.166667,44.7272,52.1817
COMP_0843,GROUP_0218,software / suscripción,servicio,largo,fx,true,true,71569.6,1,37.5741,112.722
COMP_0845,GROUP_0222,comercio minorista,producto,días,yield,true,true,188210,0.625,658.735,1327.76
COMP_0846,GROUP_0141,hostelería,servicio,6 meses,factoring,true,true,603369,0.833333,3167.69,5807.43
COMP_0848,GROUP_0126,comercio minorista,mixto,días,fx,true,true,2.11195e+07,1,11087.7,33263.2
COMP_0849,GROUP_0246,mayorista / distribución,mixto,12 meses,factoring,true,true,670516,0.125,3520.21,3960.24
COMP_0852,GROUP_0090,comercio minorista,mixto,días,yield,true,true,229324,0.25,802.635,1053.46
COMP_0854,GROUP_0131,software / suscripción,servicio,largo,factoring,true,true,1.07698e+06,0.958333,5654.13,11072.7
COMP_0854,GROUP_0131,software / suscripción,servicio,largo,reserve,true,true,174376,0.666667,305.158,644.223
COMP_0855,GROUP_0006,holding / tesorería,servicio,largo,fx,true,true,3.7553e+06,0.25,1971.53,2587.64
COMP_0857,GROUP_0097,construcción,producto,12 meses,credit,true,true,110.064,0.25,7.70449,9.63062
COMP_0858,GROUP_0048,holding / tesorería,producto,largo,factoring,true,true,60197.3,0.125,316.036,355.54
COMP_0861,GROUP_0226,comercio minorista,producto,días,fx,true,true,67853.7,0.333333,35.6232,51.4557
COMP_0862,GROUP_0132,servicios profesionales,mixto,6 meses,factoring,true,true,1.84968e+07,0.333333,97108.4,129478
COMP_0862,GROUP_0132,servicios profesionales,mixto,6 meses,reserve,true,true,2802.76,1,4.90483,14.7145
COMP_0863,GROUP_0142,comercio minorista,producto,días,fx,true,true,113158,0.25,59.408,77.9731
COMP_0864,GROUP_0218,software / suscripción,servicio,largo,factoring,true,true,159164,0.5,835.613,1253.42
COMP_0864,GROUP_0218,software / suscripción,servicio,largo,fx,true,true,4.88471e+06,1,2564.47,7693.42
COMP_0865,GROUP_0230,industria,producto,12 meses,factoring,true,true,343195,0.25,1801.78,2252.22
COMP_0867,GROUP_0103,holding / tesorería,producto,largo,yield,true,true,4763.62,0.833333,16.6727,42.1448
COMP_0868,GROUP_0096,servicios profesionales,servicio,6 meses,factoring,true,true,76788.9,0.333333,403.141,537.522
COMP_0869,GROUP_0228,comercio minorista,producto,días,factoring,true,true,1.01444e+07,0.583333,53258.3,84325.6
COMP_0870,GROUP_0142,hostelería,servicio,6 meses,yield,true,true,178322,1,624.125,1872.38
COMP_0873,GROUP_0023,mayorista / distribución,mixto,12 meses,factoring,true,true,510941,0.583333,2682.44,4247.2
COMP_0873,GROUP_0023,mayorista / distribución,mixto,12 meses,fx,true,true,356.509,0.333333,0.187167,0.270352
COMP_0875,GROUP_0141,hostelería,servicio,6 meses,factoring,true,true,703672,0.666667,3694.28,6157.13
COMP_0875,GROUP_0141,hostelería,servicio,6 meses,yield,true,true,18713,1,65.4954,196.486
COMP_0879,GROUP_0108,comercio minorista,producto,días,fx,true,true,728096,0.791667,382.251,924.436
COMP_0879,GROUP_0108,comercio minorista,producto,días,yield,true,true,12238.2,0.666667,42.8336,90.4266
COMP_0881,GROUP_0071,servicios profesionales,mixto,6 meses,yield,true,true,46120.9,0.666667,161.423,340.782
COMP_0882,GROUP_0101,servicios profesionales,servicio,6 meses,yield,true,true,3112.31,1,10.8931,32.6793
COMP_0883,GROUP_0194,comercio minorista,producto,días,yield,true,true,5644.35,1,19.7552,59.2657
COMP_0884,GROUP_0222,comercio minorista,producto,días,yield,true,true,118751,0.5,415.63,727.353
COMP_0887,GROUP_0048,holding / tesorería,producto,largo,factoring,true,true,109404,0.0833333,574.369,622.233
COMP_0890,GROUP_0245,hostelería,servicio,6 meses,factoring,true,true,1.59894e+06,0.666667,8394.42,13990.7
COMP_0891,GROUP_0081,comercio minorista,producto,días,yield,true,true,9005,0.416667,31.5175,50.1216
COMP_0892,GROUP_0142,servicios profesionales,servicio,6 meses,yield,true,true,2298.25,0.208333,8.04388,10.0688
COMP_0896,GROUP_0114,comercio minorista,servicio,días,fx,true,true,391699,0.375,205.642,311.676
COMP_0903,GROUP_0079,alquiler / inmobiliario,mixto,largo,yield,true,true,4622.82,0.666667,16.1799,34.1575
COMP_0904,GROUP_0129,comercio minorista,producto,días,yield,true,true,19121.2,0.583333,66.9243,128.736
COMP_0907,GROUP_0022,construcción,producto,6 meses,credit,true,true,2.11665,0.0416667,0.148165,0.154339
COMP_0908,GROUP_0022,alquiler / inmobiliario,mixto,largo,factoring,true,true,78262.8,0.166667,410.88,479.36
COMP_0909,GROUP_0220,mayorista / distribución,producto,12 meses,factoring,true,true,2.86532e+07,0.791667,150429,269519
COMP_0910,GROUP_0172,holding / tesorería,servicio,largo,reserve,true,true,71512.9,0.75,125.148,289.404
COMP_0914,GROUP_0244,servicios profesionales,servicio,6 meses,reserve,true,true,631.63,0.791667,1.10535,2.67319
COMP_0915,GROUP_0088,holding / tesorería,servicio,largo,fx,true,true,244984,0.5,128.617,225.079
COMP_0919,GROUP_0230,mayorista / distribución,mixto,12 meses,factoring,true,true,3.07912e+06,1,16165.4,32330.8
COMP_0921,GROUP_0183,construcción,producto,6 meses,factoring,true,true,126548,0.25,664.379,830.473
COMP_0921,GROUP_0183,construcción,producto,6 meses,fx,true,true,298788,0.416667,156.864,249.457
COMP_0923,GROUP_0126,comercio minorista,producto,días,factoring,true,true,65858.7,0.375,345.758,475.417
COMP_0923,GROUP_0126,comercio minorista,producto,días,yield,true,true,511416,0.875,1789.96,4726.61
COMP_0925,GROUP_0021,construcción,producto,6 meses,yield,true,true,8025.94,0.125,28.0908,32.0411
COMP_0926,GROUP_0217,servicios profesionales,servicio,6 meses,factoring,true,true,5.64223e+06,0.25,29621.7,37027.1
COMP_0926,GROUP_0217,servicios profesionales,servicio,6 meses,yield,true,true,2.40848e+06,0.583333,8429.68,16215.4
COMP_0929,GROUP_0067,hostelería,servicio,6 meses,yield,true,true,1.17907e+06,0.833333,4126.76,10431.5
COMP_0934,GROUP_0184,holding / tesorería,producto,largo,yield,true,true,30720.6,0.416667,107.522,170.99
COMP_0935,GROUP_0018,alquiler / inmobiliario,mixto,largo,factoring,true,true,1.40568e+06,0.416667,7379.82,10454.7
COMP_0936,GROUP_0046,construcción,mixto,6 meses,factoring,true,true,664033,0.0416667,3486.18,3631.43
COMP_0936,GROUP_0046,construcción,mixto,6 meses,yield,true,true,84594.2,0.0833333,296.08,322.809
COMP_0940,GROUP_0217,alquiler / inmobiliario,servicio,largo,yield,true,true,2.40814e+06,0.5,8428.5,14749.9
COMP_0943,GROUP_0173,comercio minorista,producto,días,factoring,true,true,488310,0.458333,2563.63,3738.63
COMP_0944,GROUP_0104,mayorista / distribución,producto,12 meses,factoring,true,true,2.12993e+06,0.875,11182.1,20966.5
COMP_0945,GROUP_0162,mayorista / distribución,mixto,12 meses,factoring,true,true,670361,0.5,3519.4,5279.09
COMP_0945,GROUP_0162,mayorista / distribución,mixto,12 meses,fx,true,true,91530.4,0.541667,48.0535,88.1814
COMP_0950,GROUP_0082,industria,producto,12 meses,credit,true,true,75.017,0.166667,5.25119,6.12639
COMP_0951,GROUP_0218,hostelería,mixto,6 meses,fx,true,true,1.67483e+07,1,8792.85,26378.6
COMP_0955,GROUP_0035,mayorista / distribución,mixto,12 meses,factoring,true,true,278300,0.958333,1461.07,2861.27
COMP_0958,GROUP_0200,construcción,producto,6 meses,factoring,true,true,1.43062e+06,0.333333,7510.74,10014.3
COMP_0958,GROUP_0200,construcción,producto,6 meses,yield,true,true,1.5359e+06,0.625,5375.64,10835.3
COMP_0959,GROUP_0013,construcción,producto,6 meses,factoring,true,true,369293,1,1938.79,3877.57
COMP_0959,GROUP_0013,construcción,producto,6 meses,yield,true,true,32333.5,0.916667,113.167,311.996
COMP_0960,GROUP_0137,holding / tesorería,servicio,largo,yield,true,true,19354.2,0.375,67.7395,102.668
COMP_0963,GROUP_0159,mayorista / distribución,producto,12 meses,yield,true,true,9409.17,1,32.9321,98.7963
COMP_0964,GROUP_0039,comercio minorista,mixto,días,yield,true,true,203129,0.208333,710.952,889.924
COMP_0966,GROUP_0094,comercio minorista,mixto,6 meses,factoring,true,true,61230,0.25,321.458,401.822
COMP_0967,GROUP_0142,mayorista / distribución,mixto,12 meses,factoring,true,true,85567.9,0.166667,449.231,524.103
COMP_0971,GROUP_0152,construcción,producto,6 meses,yield,true,true,234059,0.291667,819.206,1127.83
COMP_0972,GROUP_0170,construcción,producto,6 meses,yield,true,true,1.16027e+06,0.541667,4060.94,7452.1
COMP_0973,GROUP_0013,comercio minorista,producto,días,factoring,true,true,2.1265e+06,1,11164.1,22328.2
COMP_0974,GROUP_0195,construcción,producto,6 meses,factoring,true,true,508731,0.25,2670.84,3338.54
COMP_0974,GROUP_0195,construcción,producto,6 meses,yield,true,true,4.57552e+06,0.5,16014.3,28025.1
COMP_0976,GROUP_0149,mayorista / distribución,producto,12 meses,factoring,true,true,2.01659e+07,0.416667,105871,149984
COMP_0977,GROUP_0080,software / suscripción,servicio,largo,factoring,true,true,1.05671e+06,0.75,5547.75,9708.56
COMP_0977,GROUP_0080,software / suscripción,servicio,largo,yield,true,true,1.26698e+06,0.166667,4434.42,5296.67
COMP_0978,GROUP_0142,comercio minorista,producto,días,factoring,true,true,463569,0.333333,2433.74,3244.98
COMP_0979,GROUP_0018,servicios profesionales,servicio,6 meses,factoring,true,true,59700,0.0416667,313.425,326.484
COMP_0986,GROUP_0044,holding / tesorería,mixto,largo,factoring,true,true,2.56481e+06,0.5,13465.3,20197.9
COMP_0989,GROUP_0038,mayorista / distribución,producto,12 meses,factoring,true,true,435219,0.541667,2284.9,3522.55
COMP_0990,GROUP_0211,servicios profesionales,mixto,6 meses,factoring,true,true,833193,0.458333,4374.26,6379.13
COMP_0990,GROUP_0211,servicios profesionales,mixto,6 meses,fx,true,true,1.02234e+06,0.416667,536.731,853.551
COMP_0994,GROUP_0037,servicios profesionales,producto,6 meses,fx,true,true,1.88935e+07,0.375,9919.08,15033.6
COMP_0997,GROUP_0117,servicios profesionales,servicio,6 meses,yield,true,true,720597,0.541667,2522.09,4628.21
COMP_0999,GROUP_0222,comercio minorista,producto,días,yield,true,true,700708,0.625,2452.48,4943.27
COMP_1000,GROUP_0105,servicios profesionales,servicio,6 meses,factoring,true,true,4.84843e+06,0.625,25454.3,41363.2
COMP_1003,GROUP_0132,alquiler / inmobiliario,producto,largo,factoring,true,true,3.67411e+06,0.833333,19289.1,35363.3
COMP_1004,GROUP_0109,servicios profesionales,servicio,6 meses,yield,true,true,1.01806e+06,1,3563.2,10689.6
COMP_1006,GROUP_0163,mayorista / distribución,producto,12 meses,factoring,true,true,2.54805e+06,0.416667,13377.3,18951.2
COMP_1007,GROUP_0159,comercio minorista,producto,días,yield,true,true,104421,1,365.474,1096.42
COMP_1016,GROUP_0069,hostelería,servicio,6 meses,factoring,true,true,336312,0.583333,1765.64,2795.6
COMP_1017,GROUP_0108,mayorista / distribución,producto,12 meses,yield,true,true,728588,0.708333,2550.06,5635.81
COMP_1018,GROUP_0060,software / suscripción,mixto,largo,fx,true,true,8.46924e+06,0.458333,4446.35,7418.3
COMP_1018,GROUP_0060,software / suscripción,mixto,largo,reserve,true,true,558385,0.458333,977.173,1630.32
COMP_1019,GROUP_0118,holding / tesorería,producto,largo,factoring,true,true,946432,0.333333,4968.77,6625.02
COMP_1019,GROUP_0118,holding / tesorería,producto,largo,yield,true,true,52200.6,1,182.702,548.106
COMP_1020,GROUP_0195,hostelería,mixto,6 meses,factoring,true,true,1.59396e+06,0.958333,8368.27,16387.9
COMP_1022,GROUP_0126,comercio minorista,mixto,días,yield,true,true,668500,1,2339.75,7019.25
COMP_1023,GROUP_0119,comercio minorista,producto,días,fx,true,true,2.9175e+06,0.333333,1531.69,2212.44
COMP_1024,GROUP_0226,comercio minorista,producto,días,yield,true,true,300102,0.458333,1050.36,1752.42
COMP_1026,GROUP_0186,comercio minorista,producto,días,factoring,true,true,116160,0.0416667,609.84,635.25
COMP_1028,GROUP_0069,software / suscripción,servicio,largo,factoring,true,true,227369,0.833333,1193.69,2188.43
COMP_1028,GROUP_0069,software / suscripción,servicio,largo,yield,true,true,11620.2,0.0416667,40.6707,42.436
COMP_1032,GROUP_0023,construcción,producto,6 meses,credit,true,true,7.65705,0.0416667,0.535994,0.558327
COMP_1038,GROUP_0018,alquiler / inmobiliario,producto,12 meses,factoring,true,true,277445,0.458333,1456.59,2124.19
COMP_1040,GROUP_0056,comercio minorista,producto,días,yield,true,true,90001.6,0.5,315.006,551.26
COMP_1041,GROUP_0007,holding / tesorería,producto,largo,fx,true,true,3.66802e+06,0.291667,1925.71,2651.2
COMP_1042,GROUP_0012,software / suscripción,producto,largo,fx,true,true,1379.31,0.0416667,0.724138,0.755568
COMP_1043,GROUP_0047,servicios profesionales,producto,6 meses,factoring,true,true,1.23545e+06,0.125,6486.1,7296.86
COMP_1046,GROUP_0079,alquiler / inmobiliario,servicio,largo,factoring,true,true,2.65119e+07,0.625,139187,226179
COMP_1048,GROUP_0067,hostelería,servicio,6 meses,yield,true,true,779769,0.291667,2729.19,3757.37
COMP_1049,GROUP_0025,servicios profesionales,servicio,6 meses,factoring,true,true,696285,1,3655.5,7311
COMP_1050,GROUP_0047,mayorista / distribución,mixto,12 meses,factoring,true,true,1.43269e+06,0.25,7521.64,9402.05
COMP_1051,GROUP_0095,mayorista / distribución,producto,12 meses,yield,true,true,17001.6,0.875,59.5055,157.132
COMP_1054,GROUP_0159,construcción,producto,6 meses,yield,true,true,43631,1,152.708,458.125
COMP_1056,GROUP_0152,comercio minorista,producto,días,fx,true,true,9.43023e+07,0.291667,49508.7,68160.4
COMP_1057,GROUP_0218,software / suscripción,servicio,largo,fx,true,true,273381,0.583333,143.525,276.086
COMP_1061,GROUP_0111,comercio minorista,producto,días,yield,true,true,46145,0.0833333,161.507,176.088
COMP_1062,GROUP_0048,holding / tesorería,producto,largo,factoring,true,true,157119,0.166667,824.875,962.354
COMP_1063,GROUP_0222,comercio minorista,producto,días,yield,true,true,719834,0.541667,2519.42,4623.31
COMP_1064,GROUP_0056,servicios profesionales,servicio,6 meses,factoring,true,true,302241,0.541667,1586.77,2446.26
COMP_1067,GROUP_0211,comercio minorista,producto,días,fx,true,true,6.33189e+06,0.625,3324.24,6700.43
COMP_1075,GROUP_0022,holding / tesorería,producto,largo,fx,true,true,1810.34,0.0416667,0.950431,0.991682
COMP_1078,GROUP_0013,comercio minorista,producto,días,factoring,true,true,335581,0.625,1761.8,2862.93
COMP_1079,GROUP_0141,servicios profesionales,servicio,6 meses,factoring,true,true,153721,0.208333,807.036,975.168
COMP_1082,GROUP_0142,comercio minorista,producto,días,yield,true,true,28461.2,1,99.6141,298.842
COMP_1083,GROUP_0199,comercio minorista,producto,días,fx,true,true,36328.7,0.25,19.0726,25.0327
COMP_1083,GROUP_0199,comercio minorista,producto,días,yield,true,true,35411.6,0.458333,123.941,206.783
COMP_1085,GROUP_0137,construcción,producto,6 meses,factoring,true,true,52073.6,0.583333,273.387,432.862
COMP_1086,GROUP_0193,comercio minorista,servicio,días,fx,true,true,1176.1,0.458333,0.617454,1.03016
COMP_1087,GROUP_0182,servicios profesionales,servicio,6 meses,reserve,true,true,905.79,0.458333,1.58513,2.64464
COMP_1090,GROUP_0070,comercio minorista,producto,días,yield,true,true,1.5304e+06,1,5356.39,16069.2
COMP_1095,GROUP_0118,servicios profesionales,servicio,6 meses,factoring,true,true,3.57506e+06,0.833333,18769.1,34410
COMP_1097,GROUP_0044,servicios profesionales,servicio,6 meses,factoring,true,true,156244,0.208333,820.281,991.173
COMP_1101,GROUP_0236,comercio minorista,producto,días,yield,true,true,432699,0.333333,1514.45,2187.53
COMP_1104,GROUP_0107,comercio minorista,producto,días,factoring,true,true,1.91677e+06,0.333333,10063,13417.4
COMP_1105,GROUP_0094,comercio minorista,producto,días,yield,true,true,395647,0.833333,1384.77,3500.38
COMP_1106,GROUP_0056,mayorista / distribución,producto,12 meses,factoring,true,true,233334,0.333333,1225,1633.34
COMP_1107,GROUP_0103,servicios profesionales,servicio,6 meses,yield,true,true,270551,0.541667,946.929,1737.68
COMP_1108,GROUP_0119,mayorista / distribución,producto,12 meses,factoring,true,true,175811,0.958333,923.01,1807.56
COMP_1110,GROUP_0182,construcción,producto,6 meses,factoring,true,true,152899,0.333333,802.717,1070.29
COMP_1113,GROUP_0018,comercio minorista,producto,días,yield,true,true,507073,0.583333,1774.76,3413.94
COMP_1114,GROUP_0236,holding / tesorería,mixto,largo,yield,true,true,85227.2,0.291667,298.295,410.674
COMP_1115,GROUP_0064,construcción,producto,6 meses,fx,true,true,2.70638e+06,0.833333,1420.85,3591.59
COMP_1122,GROUP_0132,comercio minorista,producto,días,factoring,true,true,286593,0.25,1504.61,1880.76
COMP_1122,GROUP_0132,comercio minorista,producto,días,fx,true,true,3.99871e+06,1,2099.32,6297.96
COMP_1123,GROUP_0126,comercio minorista,producto,días,factoring,true,true,682037,0.958333,3580.69,7012.19
COMP_1123,GROUP_0126,comercio minorista,producto,días,yield,true,true,383804,1,1343.31,4029.94
COMP_1124,GROUP_0148,comercio minorista,mixto,días,reserve,true,true,29700.1,0.833333,51.9752,131.382
COMP_1126,GROUP_0149,comercio minorista,producto,días,factoring,true,true,1.31462e+06,0.166667,6901.74,8052.03
COMP_1128,GROUP_0085,mayorista / distribución,producto,12 meses,yield,true,true,1.98797e+06,0.25,6957.89,9132.23
COMP_1130,GROUP_0126,holding / tesorería,producto,largo,fx,true,true,1.42256e+06,0.125,746.843,851.868
COMP_1132,GROUP_0114,comercio minorista,mixto,días,fx,true,true,266006,0.25,139.653,183.294
COMP_1133,GROUP_0086,comercio minorista,producto,días,fx,true,true,1774.06,0.166667,0.931384,1.11249
COMP_1136,GROUP_0222,comercio minorista,producto,días,yield,true,true,600338,0.583333,2101.18,4041.86
COMP_1138,GROUP_0155,transporte / logística,producto,días,factoring,true,true,583513,0.791667,3063.44,5488.67
COMP_1141,GROUP_0009,comercio minorista,producto,días,fx,true,true,7.254e+06,0.458333,3808.35,6353.86
COMP_1141,GROUP_0009,comercio minorista,producto,días,yield,true,true,3.37829e+07,0.458333,118240,197272
COMP_1142,GROUP_0202,construcción,mixto,6 meses,credit,true,true,15951,0.0833333,1116.57,1209.62
COMP_1143,GROUP_0079,servicios profesionales,servicio,6 meses,factoring,true,true,2.81479e+07,0.583333,147776,233979
COMP_1144,GROUP_0064,mayorista / distribución,producto,12 meses,yield,true,true,43599.9,0.833333,152.6,385.738
COMP_1145,GROUP_0092,comercio minorista,producto,días,yield,true,true,7904.5,0.125,27.6657,31.5562
COMP_1147,GROUP_0181,hostelería,mixto,6 meses,yield,true,true,87292.7,0.708333,305.524,675.23
COMP_1154,GROUP_0023,construcción,producto,6 meses,yield,true,true,183075,0.666667,640.762,1352.72
COMP_1155,GROUP_0150,construcción,producto,12 meses,factoring,true,true,534287,0.166667,2805,3272.51
COMP_1156,GROUP_0141,servicios profesionales,producto,6 meses,yield,true,true,40993.7,0.708333,143.478,317.096
COMP_1159,GROUP_0235,comercio minorista,producto,días,factoring,true,true,1.19701e+06,0.458333,6284.29,9164.58
COMP_1159,GROUP_0235,comercio minorista,producto,días,fx,true,true,36920.5,0.0833333,19.3833,21.1331
COMP_1159,GROUP_0235,comercio minorista,producto,días,yield,true,true,5.76446e+06,0.583333,20175.6,38810
COMP_1161,GROUP_0047,mayorista / distribución,producto,12 meses,factoring,true,true,1.98115e+06,0.25,10401,13001.3
COMP_1163,GROUP_0101,comercio minorista,producto,días,fx,true,true,444543,0.875,233.385,616.283
COMP_1163,GROUP_0101,comercio minorista,producto,días,yield,true,true,112412,0.958333,393.443,1131.83
COMP_1168,GROUP_0037,energía,servicio,12 meses,factoring,true,true,144763,0.0833333,760.005,823.339
COMP_1169,GROUP_0095,mayorista / distribución,mixto,12 meses,factoring,true,true,276941,0.583333,1453.94,2302.07
COMP_1171,GROUP_0139,construcción,producto,12 meses,factoring,true,true,107223,0.333333,562.92,750.56
COMP_1174,GROUP_0148,hostelería,mixto,6 meses,factoring,true,true,215791,0.5,1132.9,1699.36
COMP_1175,GROUP_0196,mayorista / distribución,producto,12 meses,factoring,true,true,303267,0.0833333,1592.15,1724.83
COMP_1176,GROUP_0184,mayorista / distribución,mixto,12 meses,factoring,true,true,90872.7,0.375,477.082,655.987
COMP_1179,GROUP_0239,comercio minorista,producto,días,yield,true,true,70661.2,0.333333,247.314,357.232
COMP_1182,GROUP_0022,hostelería,producto,6 meses,factoring,true,true,1.77778e+07,0.625,93333.4,151667
COMP_1182,GROUP_0022,hostelería,producto,6 meses,fx,true,true,3.39241e+06,0.458333,1781.01,2971.45
COMP_1183,GROUP_0018,alquiler / inmobiliario,mixto,largo,yield,true,true,200027,0.833333,700.095,1769.69
COMP_1184,GROUP_0211,hostelería,producto,6 meses,fx,true,true,2496.43,0.625,1.31063,2.64173
COMP_1185,GROUP_0126,transporte / logística,producto,días,factoring,true,true,7.79291e+06,0.875,40912.8,76711.4
COMP_1186,GROUP_0135,servicios profesionales,servicio,6 meses,yield,true,true,1.12564e+06,0.166667,3939.75,4705.81
COMP_1189,GROUP_0159,hostelería,mixto,6 meses,yield,true,true,142758,1,499.652,1498.96
COMP_1190,GROUP_0119,mayorista / distribución,producto,12 meses,factoring,true,true,1.05693e+06,0.708333,5548.86,9479.3
COMP_1191,GROUP_0139,software / suscripción,producto,largo,factoring,true,true,391600,0.375,2055.9,2826.86
COMP_1194,GROUP_0230,comercio minorista,producto,días,factoring,true,true,745979,0.583333,3916.39,6200.95
COMP_1194,GROUP_0230,comercio minorista,producto,días,fx,true,true,123.177,0.333333,0.0646678,0.093409
COMP_1194,GROUP_0230,comercio minorista,producto,días,reserve,true,true,419130,0.5,733.478,1283.59
COMP_1195,GROUP_0171,mayorista / distribución,mixto,12 meses,factoring,true,true,1.1075e+06,0.333333,5814.38,7752.5
COMP_1196,GROUP_0222,comercio minorista,producto,días,yield,true,true,64938.6,0.416667,227.285,361.447
COMP_1197,GROUP_0217,energía,mixto,12 meses,factoring,true,true,1.37806e+07,0.291667,72348.2,93449.8
COMP_1197,GROUP_0217,energía,mixto,12 meses,yield,true,true,6.00951e+06,0.75,21033.3,48639.5
COMP_1198,GROUP_0218,software / suscripción,mixto,largo,fx,true,true,1.7576e+06,1,922.739,2768.22
COMP_1200,GROUP_0138,holding / tesorería,mixto,6 meses,yield,true,true,32696.4,0.291667,114.438,157.55
COMP_1201,GROUP_0211,mayorista / distribución,producto,12 meses,yield,true,true,2.03834e+06,0.625,7134.18,14379.8
COMP_1204,GROUP_0100,software / suscripción,producto,largo,yield,true,true,2.00966e+06,0.375,7033.82,10660.6
COMP_1205,GROUP_0011,comercio minorista,producto,días,reserve,true,true,9833.87,0.291667,17.2093,23.6926
COMP_1207,GROUP_0132,construcción,producto,6 meses,factoring,true,true,3.0337e+06,0.333333,15926.9,21235.9
COMP_1208,GROUP_0104,mayorista / distribución,mixto,12 meses,factoring,true,true,52154.1,0.333333,273.809,365.079
COMP_1209,GROUP_0079,hostelería,servicio,6 meses,factoring,true,true,3.28407e+06,0.916667,17241.4,33046
COMP_1210,GROUP_0015,construcción,producto,6 meses,credit,true,true,3.4335,0.0416667,0.240345,0.250359
COMP_1211,GROUP_0103,comercio minorista,producto,días,yield,true,true,22885.2,0.833333,80.0982,202.47
COMP_1212,GROUP_0118,servicios profesionales,servicio,6 meses,factoring,true,true,1.53918e+06,1,8080.7,16161.4
COMP_1217,GROUP_0144,servicios profesionales,mixto,6 meses,factoring,true,true,135303,0.416667,710.341,1006.32
COMP_1219,GROUP_0142,construcción,producto,6 meses,credit,true,true,323.305,0.25,22.6314,28.2892
COMP_1221,GROUP_0169,comercio minorista,producto,días,yield,true,true,4.33575e+06,0.583333,15175.1,29191
COMP_1222,GROUP_0137,alquiler / inmobiliario,producto,largo,fx,true,true,15474.3,0.25,8.12402,10.6628
COMP_1224,GROUP_0143,servicios profesionales,servicio,6 meses,factoring,true,true,2.16152e+06,1,11348,22695.9
COMP_1224,GROUP_0143,servicios profesionales,servicio,6 meses,reserve,true,true,5174.38,1,9.05516,27.1655
COMP_1228,GROUP_0049,servicios profesionales,servicio,6 meses,yield,true,true,79392.4,0.125,277.873,316.949
COMP_1232,GROUP_0237,hostelería,producto,6 meses,factoring,true,true,56327.3,0.208333,295.718,357.326
COMP_1235,GROUP_0054,software / suscripción,servicio,largo,factoring,true,true,2.16799e+06,0.958333,11382,22289.7
COMP_1237,GROUP_0206,comercio minorista,producto,días,factoring,true,true,6.19839e+06,0.916667,32541.5,62371.3
COMP_1239,GROUP_0250,holding / tesorería,producto,largo,yield,true,true,79268.5,1,277.44,832.319
COMP_1240,GROUP_0250,holding / tesorería,producto,largo,yield,true,true,77455.4,1,271.094,813.281
COMP_1241,GROUP_0250,holding / tesorería,producto,largo,yield,true,true,77656.9,1,271.799,815.398
COMP_1242,GROUP_0122,construcción,mixto,6 meses,factoring,true,true,266433,0.208333,1398.77,1690.18
COMP_1243,GROUP_0104,construcción,producto,6 meses,factoring,true,true,4.54606e+07,0.625,238668,387835
COMP_1244,GROUP_0013,construcción,producto,6 meses,factoring,true,true,370850,0.416667,1946.96,2758.19
COMP_1245,GROUP_0022,hostelería,producto,6 meses,yield,true,true,454030,1,1589.1,4767.31
COMP_1247,GROUP_0217,construcción,producto,6 meses,yield,true,true,93078.2,0.791667,325.774,787.852
COMP_1248,GROUP_0066,comercio minorista,mixto,días,fx,true,true,3947.8,0.416667,2.0726,3.296
COMP_1249,GROUP_0090,comercio minorista,producto,días,factoring,true,true,351549,0.458333,1845.63,2691.55
COMP_1249,GROUP_0090,comercio minorista,producto,días,fx,true,true,73.4639,0.125,0.0385685,0.0439922
COMP_1252,GROUP_0070,mayorista / distribución,producto,12 meses,factoring,true,true,806531,0.416667,4234.29,5998.57
COMP_1253,GROUP_0096,servicios profesionales,servicio,6 meses,yield,true,true,11801.9,0.125,41.3068,47.1156
COMP_1254,GROUP_0040,holding / tesorería,mixto,largo,fx,true,true,229216,0.333333,120.338,173.822
COMP_1256,GROUP_0079,servicios profesionales,servicio,6 meses,factoring,true,true,367685,0.916667,1930.35,3699.83
COMP_1256,GROUP_0079,servicios profesionales,servicio,6 meses,yield,true,true,275898,0.958333,965.643,2777.9
COMP_1262,GROUP_0026,industria,mixto,12 meses,factoring,true,true,104060,0.0416667,546.315,569.078
