company_id,group_id,country,currency,erp,n_debt_products,debt_granted,debt_outstanding,debt_util,tiene_deuda_producto,tiene_facturas,tiene_erp,paga_deuda_banco,tiene_saldo,meses_historia,saldo_inconsistente,cuentas_moneda_distinta
COMP_0868,GROUP_0096,,EUR,netsuite,1.0,60000.0,22500.0,0.375,True,True,True,False,True,24.0,False,False
COMP_0922,GROUP_0096,ES,EUR,netsuite,,,,,False,True,True,True,True,17.0,False,False
COMP_1253,GROUP_0096,ES,EUR,netsuite,,,,,False,True,True,False,True,15.0,False,False
COMP_0100,GROUP_0129,,EUR,businessCentral,7.0,54144901.68,49514770.54,0.9144862951757787,True,True,True,True,True,20.0,False,False
COMP_0457,GROUP_0129,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,True,False
COMP_0609,GROUP_0129,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,False,False
COMP_0733,GROUP_0129,,EUR,businessCentral,,,,,False,True,True,True,True,20.0,True,False
COMP_0904,GROUP_0129,,EUR,businessCentral,,,,,False,True,True,False,True,20.0,True,False
COMP_0968,GROUP_0129,,EUR,businessCentral,,,,,False,True,True,False,True,18.0,True,False
COMP_0034,GROUP_0172,,EUR,,1.0,933923.42,724817.59,0.7760995971168599,True,False,False,True,True,18.0,False,False
COMP_0082,GROUP_0172,,EUR,,1.0,923358.68,686425.41,0.7434006143744704,True,False,False,True,True,18.0,False,False
COMP_0088,GROUP_0172,,EUR,,1.0,285827.16,144602.25,0.5059080109811818,True,False,False,True,True,18.0,False,False
COMP_0356,GROUP_0172,,EUR,,1.0,225802.25,61244.51,0.2712307339718714,True,False,False,True,True,18.0,True,False
COMP_0467,GROUP_0172,,EUR,,1.0,23414.04,16883.11,0.7210677866784203,True,False,False,False,True,18.0,True,False
COMP_0526,GROUP_0172,,EUR,,,,,,False,False,False,False,True,18.0,False,False
COMP_0537,GROUP_0172,ES,EUR,,,,,,False,False,False,False,True,14.0,True,False
COMP_0577,GROUP_0172,,EUR,,2.0,375974.22,84012.26,0.22345218243953002,True,False,False,True,True,18.0,True,False
COMP_0632,GROUP_0172,,EUR,,,,,,False,False,False,False,True,11.0,False,False
COMP_0655,GROUP_0172,,EUR,,,,,,False,False,False,False,True,18.0,False,False
COMP_0679,GROUP_0172,,EUR,,,,,,False,False,False,False,True,18.0,False,False
COMP_0714,GROUP_0172,,EUR,,,,,,False,False,False,False,True,18.0,True,False
COMP_0747,GROUP_0172,,EUR,,2.0,1149720.63,768018.13,0.6680041307078225,True,False,False,True,True,18.0,False,False
COMP_0750,GROUP_0172,,EUR,,1.0,76807.68,23657.17,0.3080052671816152,True,False,False,True,True,18.0,True,False
COMP_0894,GROUP_0172,,EUR,,,,,,False,False,False,True,True,18.0,False,False
COMP_0910,GROUP_0172,,EUR,,2.0,1042805.07,492151.24,0.47194941236716464,True,False,False,True,True,18.0,True,False
COMP_0911,GROUP_0172,,EUR,,,,,,False,False,False,False,True,18.0,False,False
COMP_0937,GROUP_0172,,EUR,,,,,,False,False,False,False,True,18.0,False,False
COMP_1005,GROUP_0172,,EUR,,4.0,341384.68,269074.56,0.7881858084551422,True,False,False,True,True,18.0,False,False
COMP_1084,GROUP_0172,,EUR,,,,,,False,False,False,False,True,18.0,True,False
COMP_1271,GROUP_0172,ES,EUR,,2.0,245896.87,30414.23,0.12368693428265272,True,False,False,True,True,18.0,False,False
COMP_0298,GROUP_0063,,EUR,,1.0,787409.0,635637.86,0.8072524698092097,True,False,False,True,True,19.0,False,False
COMP_0483,GROUP_0063,,EUR,,1.0,302083.28,83333.32,0.27586207353151093,True,False,False,True,True,19.0,False,False
COMP_0561,GROUP_0063,,EUR,,,,,,False,False,False,False,True,18.0,False,False
COMP_0623,GROUP_0063,,EUR,,28.0,21138383.96,16960664.9,0.8023633657187103,True,False,False,True,True,19.0,False,False
COMP_1125,GROUP_0063,,EUR,,,,,,False,False,False,False,True,19.0,True,False
COMP_0089,GROUP_0153,,EUR,sage200,,,,,False,True,True,False,True,24.0,False,False
COMP_0123,GROUP_0153,,EUR,sage200,5.0,2392618.87,205369.35,0.08583454413698575,True,True,True,True,True,24.0,False,False
COMP_0207,GROUP_0153,,EUR,sage200,1.0,441049.98,167016.66,0.37867966800497305,True,True,True,True,True,24.0,False,False
COMP_0498,GROUP_0153,,EUR,sage200,3.0,35000000.0,33200000.0,0.9485714285714286,True,True,True,True,True,9.0,False,False
COMP_0649,GROUP_0153,,EUR,sage200,,,,,False,True,True,False,True,24.0,True,False
COMP_0829,GROUP_0153,,EUR,sage200,5.0,3542664.86,1287348.64,0.36338425757834736,True,True,True,True,True,24.0,False,False
COMP_0074,GROUP_0088,,EUR,sageX3,12.0,9948848.790000001,5809903.25,0.5839774402682423,True,True,True,True,True,20.0,False,False
COMP_0330,GROUP_0088,,EUR,sageX3,,,,,False,True,True,False,True,20.0,False,False
COMP_0338,GROUP_0088,,EUR,sageX3,,,,,False,True,True,False,True,20.0,False,False
COMP_0844,GROUP_0088,,EUR,sageX3,1.0,44156.22,0.0,0.0,True,True,True,True,True,20.0,False,False
COMP_0915,GROUP_0088,,EUR,sageX3,4.0,144000.0,144000.0,1.0,True,True,True,False,True,20.0,False,True
COMP_0020,GROUP_0007,,EUR,,2.0,5450000.0,2711044.91,0.49743943302752297,True,False,False,False,True,8.0,False,True
COMP_0145,GROUP_0007,,GBP,,,,,,False,False,False,False,True,8.0,False,True
COMP_0669,GROUP_0007,ES,EUR,,1.0,1000000.0,286858.79,0.28685879,True,False,False,True,True,8.0,True,True
COMP_1041,GROUP_0007,,EUR,,,,,,False,False,False,True,True,8.0,False,True
COMP_1080,GROUP_0007,,EUR,,,,,,False,False,False,True,True,8.0,False,False
COMP_0288,GROUP_0075,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0046,GROUP_0062,,EUR,a3,2.0,1468000.0,1444243.51,0.9838171049046321,True,False,True,False,True,,False,False
COMP_1268,GROUP_0027,,EUR,,4.0,1921989.53,1122834.24,0.5842041397592836,True,False,False,True,True,7.0,False,False
COMP_0050,GROUP_0230,,USD,r3,,,,,False,True,True,False,True,12.0,True,False
COMP_0070,GROUP_0230,,EUR,r3,3.0,1586479.99,1023418.8600000001,0.6450877833006895,True,True,True,False,True,12.0,True,True
COMP_0421,GROUP_0230,,EUR,r3,,,,,False,True,True,True,True,12.0,False,False
COMP_0723,GROUP_0230,,EUR,r3,,,,,False,True,True,False,True,12.0,False,False
COMP_0865,GROUP_0230,,EUR,r3,,,,,False,True,True,False,True,12.0,False,False
COMP_0919,GROUP_0230,,EUR,r3,18.0,63950001.0,46683302.55,0.7299969010164675,True,True,True,True,True,12.0,False,True
COMP_1194,GROUP_0230,,EUR,r3,1.0,300000.0,177358.84,0.5911961333333333,True,True,True,False,True,12.0,True,True
COMP_1065,GROUP_0215,,EUR,,1.0,2000.0,0.0,0.0,True,True,False,False,True,18.0,False,False
COMP_0393,GROUP_0054,,EUR,,,,,,False,True,False,False,True,11.0,True,False
COMP_0662,GROUP_0054,,EUR,netsuite,1.0,130000.0,127477.38,0.9805952307692308,True,True,True,False,True,11.0,False,False
COMP_0767,GROUP_0054,,EUR,,,,,,False,False,False,False,True,11.0,False,False
COMP_1235,GROUP_0054,,EUR,,,,,,False,True,False,False,True,11.0,False,False
COMP_0155,GROUP_0143,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0175,GROUP_0143,,EUR,,,,,,False,False,False,True,True,9.0,True,False
COMP_0375,GROUP_0143,,EUR,businessCentral,,,,,False,True,True,False,True,14.0,False,False
COMP_0443,GROUP_0143,,EUR,,,,,,False,False,False,False,True,9.0,True,False
COMP_0583,GROUP_0143,,EUR,,1.0,100.0,0.0,0.0,True,False,False,True,True,24.0,False,False
COMP_0663,GROUP_0143,,EUR,,,,,,False,False,False,False,True,9.0,True,False
COMP_0946,GROUP_0143,,EUR,,,,,,False,False,False,False,True,14.0,False,True
COMP_1001,GROUP_0143,,EUR,businessCentral,3.0,600000.0,216294.53,0.36049088333333335,True,False,True,True,True,24.0,True,False
COMP_1131,GROUP_0143,,EUR,,,,,,False,False,False,False,True,9.0,False,False
COMP_1224,GROUP_0143,,EUR,businessCentral,,,,,False,True,True,True,True,24.0,True,False
COMP_0350,GROUP_0189,,EUR,sageX3,,,,,False,True,True,False,True,16.0,True,True
COMP_0836,GROUP_0189,,GBP,sageX3,,,,,False,True,True,False,True,16.0,False,False
COMP_0876,GROUP_0189,,EUR,sageX3,,,,,False,True,True,True,True,24.0,True,False
COMP_0948,GROUP_0189,,EUR,sageX3,,,,,False,True,True,False,True,24.0,True,False
COMP_1177,GROUP_0120,,EUR,r3,,,,,False,True,True,True,True,24.0,True,False
COMP_0209,GROUP_0221,,EUR,businessCentral,,,,,False,True,True,False,True,9.0,False,False
COMP_0728,GROUP_0183,,USD,businessOne,,,,,False,True,True,False,True,10.0,False,False
COMP_0799,GROUP_0183,GB,GBP,businessOne,,,,,False,True,True,True,True,10.0,False,True
COMP_0921,GROUP_0183,,EUR,businessOne,,,,,False,True,True,False,True,10.0,False,True
COMP_0695,GROUP_0084,IT,EUR,netsuite,,,,,False,True,True,False,True,24.0,False,False
COMP_0931,GROUP_0084,PT,EUR,netsuite,,,,,False,True,True,True,True,24.0,False,False
COMP_1206,GROUP_0084,NL,EUR,netsuite,,,,,False,True,True,False,True,19.0,False,False
COMP_1218,GROUP_0084,DE,EUR,netsuite,,,,,False,True,True,False,True,9.0,False,False
COMP_0380,GROUP_0059,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_1009,GROUP_0059,,EUR,businessCentral,,,,,False,True,True,False,True,19.0,False,False
COMP_0343,GROUP_0167,,EUR,sageX3,,,,,False,True,True,True,True,20.0,False,False
COMP_0280,GROUP_0107,,GBP,sageX3,,,,,False,True,True,False,True,8.0,True,True
COMP_1104,GROUP_0107,,USD,sageX3,,,,,False,True,True,False,True,7.0,False,False
COMP_0059,GROUP_0101,,EUR,,,,,,False,True,False,True,True,24.0,True,True
COMP_0073,GROUP_0101,,EUR,,,,,,False,True,False,False,True,24.0,False,True
COMP_0117,GROUP_0101,,EUR,,,,,,False,True,False,False,True,24.0,False,True
COMP_0151,GROUP_0101,,EUR,,,,,,False,True,False,False,True,24.0,False,False
COMP_0201,GROUP_0101,,EUR,,,,,,False,True,False,True,True,24.0,False,True
COMP_0229,GROUP_0101,,EUR,,,,,,False,True,False,False,True,24.0,False,False
COMP_0234,GROUP_0101,,EUR,,,,,,False,True,False,True,True,24.0,False,True
COMP_0314,GROUP_0101,,EUR,,,,,,False,True,False,True,True,24.0,False,True
COMP_0325,GROUP_0101,,EUR,,,,,,False,True,False,False,True,24.0,False,False
COMP_0349,GROUP_0101,,EUR,,,,,,False,True,False,True,True,24.0,False,True
COMP_0518,GROUP_0101,,EUR,,,,,,False,True,False,True,True,24.0,False,True
COMP_0571,GROUP_0101,,EUR,,,,,,False,True,False,False,True,24.0,True,False
COMP_0670,GROUP_0101,,EUR,,,,,,False,True,False,False,True,24.0,False,True
COMP_0807,GROUP_0101,,EUR,,,,,,False,True,False,False,True,17.0,False,False
COMP_0856,GROUP_0101,,EUR,,,,,,False,True,False,True,True,24.0,False,True
COMP_0882,GROUP_0101,,EUR,,,,,,False,True,False,False,True,24.0,False,False
COMP_0961,GROUP_0101,,EUR,,,,,,False,True,False,False,True,22.0,False,True
COMP_1163,GROUP_0101,,EUR,,,,,,False,True,False,False,True,23.0,False,True
COMP_0869,GROUP_0228,,EUR,,,,,,False,True,False,True,True,20.0,True,True
COMP_0502,GROUP_0098,,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0083,GROUP_0133,,EUR,businessCentral,,,,,False,True,True,False,True,8.0,False,False
COMP_0757,GROUP_0133,,EUR,businessCentral,,,,,False,True,True,True,True,8.0,False,False
COMP_0730,GROUP_0041,DE,EUR,,,,,,False,False,False,False,True,9.0,False,True
COMP_0734,GROUP_0041,US,USD,,,,,,False,False,False,False,True,9.0,False,True
COMP_0585,GROUP_0004,España,EUR,netsuite,,,,,False,True,True,False,True,24.0,True,False
COMP_1188,GROUP_0004,España,EUR,netsuite,,,,,False,True,True,False,True,24.0,True,False
COMP_0681,GROUP_0176,ES,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0021,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,7.0,False,False
COMP_0257,GROUP_0023,,EUR,sage200,,,,,False,True,True,True,True,21.0,False,True
COMP_0433,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,21.0,True,False
COMP_0453,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,21.0,True,False
COMP_0507,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,20.0,False,False
COMP_0542,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,21.0,False,False
COMP_0547,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,21.0,False,False
COMP_0557,GROUP_0023,,EUR,,,,,,False,False,False,False,True,16.0,False,False
COMP_0607,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,20.0,False,False
COMP_0675,GROUP_0023,,EUR,sage200,,,,,False,True,True,True,True,12.0,False,False
COMP_0713,GROUP_0023,,EUR,sage200,,,,,False,True,True,True,True,21.0,False,True
COMP_0772,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,21.0,False,False
COMP_0801,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,20.0,False,False
COMP_0873,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,21.0,False,True
COMP_1032,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,20.0,False,False
COMP_1118,GROUP_0023,,EUR,sage200,,,,,False,True,True,False,True,7.0,False,False
COMP_1154,GROUP_0023,,EUR,,,,,,False,False,False,False,True,16.0,False,False
COMP_1147,GROUP_0181,,EUR,,,,,,False,False,False,False,True,20.0,False,False
COMP_0760,GROUP_0249,,EUR,,,,,,False,False,False,True,True,24.0,True,False
COMP_0010,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,24.0,False,False
COMP_0029,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,24.0,False,True
COMP_0226,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,13.0,False,True
COMP_0504,GROUP_0013,,EUR,sageX3,,,,,False,True,True,True,True,24.0,True,True
COMP_0618,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,24.0,False,True
COMP_0628,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,24.0,False,False
COMP_0666,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,23.0,True,True
COMP_0741,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,24.0,True,False
COMP_0959,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,23.0,False,True
COMP_0973,GROUP_0013,,EUR,sageX3,,,,,False,True,True,True,True,24.0,False,False
COMP_1078,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,24.0,False,False
COMP_1244,GROUP_0013,,EUR,sageX3,,,,,False,True,True,False,True,11.0,False,True
COMP_0146,GROUP_0020,,EUR,,,,,,False,False,False,False,True,14.0,True,False
COMP_0374,GROUP_0020,,EUR,,,,,,False,False,False,False,True,10.0,False,False
COMP_0386,GROUP_0020,,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_0520,GROUP_0020,,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_0717,GROUP_0020,,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_1270,GROUP_0020,,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_0329,GROUP_0161,,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0886,GROUP_0161,España ,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0890,GROUP_0245,,EUR,r3,,,,,False,True,True,True,True,24.0,False,False
COMP_0016,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,False
COMP_0113,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0131,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,False,True,6.0,False,False
COMP_0215,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,True,True,23.0,False,False
COMP_0376,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,True,True,14.0,False,False
COMP_0418,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,False
COMP_0461,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,False
COMP_0508,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,True,True,18.0,False,False
COMP_0601,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0626,GROUP_0070,ES,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0792,GROUP_0070,,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0817,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0821,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,False
COMP_0837,GROUP_0070,ES,EUR,,,,,,False,False,False,False,True,24.0,False,False
COMP_0953,GROUP_0070,,EUR,businessCentral,,,,,False,True,True,True,True,6.0,False,False
COMP_1090,GROUP_0070,ES,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_1100,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,True,True,15.0,False,False
COMP_1252,GROUP_0070,ES,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,False
COMP_1042,GROUP_0012,,EUR,,,,,,False,True,False,False,True,24.0,False,True
COMP_0204,GROUP_0052,,EUR,netsuite,,,,,False,True,True,False,True,9.0,False,False
COMP_0485,GROUP_0052,,EUR,netsuite,,,,,False,True,True,False,True,9.0,False,False
COMP_0476,GROUP_0111,,EUR,businessOne,,,,,False,True,True,False,True,24.0,False,False
COMP_1061,GROUP_0111,,EUR,businessOne,,,,,False,True,True,False,True,24.0,True,False
COMP_0111,GROUP_0243,,EUR,,,,,,False,False,False,False,True,7.0,False,False
COMP_0211,GROUP_0243,,EUR,,,,,,False,False,False,False,True,7.0,True,False
COMP_0236,GROUP_0243,,EUR,,,,,,False,False,False,False,True,7.0,True,True
COMP_0302,GROUP_0243,,PLN,,,,,,False,False,False,False,True,7.0,True,True
COMP_0749,GROUP_0243,,EUR,,,,,,False,False,False,False,True,7.0,False,False
COMP_0581,GROUP_0191,,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0936,GROUP_0046,,EUR,businessCentral,,,,,False,True,True,True,True,15.0,False,False
COMP_0574,GROUP_0197,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_1139,GROUP_0197,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0711,GROUP_0219,,EUR,netsuite,,,,,False,True,True,False,True,24.0,True,False
COMP_0072,GROUP_0003,,GBP,businessOne,,,,,False,True,True,False,True,8.0,False,True
COMP_0154,GROUP_0003,,GBP,businessOne,,,,,False,True,True,True,True,8.0,False,False
COMP_0208,GROUP_0003,,GBP,businessOne,,,,,False,True,True,False,True,8.0,True,False
COMP_0426,GROUP_0003,,EUR,businessOne,,,,,False,True,True,False,True,8.0,False,False
COMP_0339,GROUP_0188,GB,GBP,netsuite,,,,,False,True,True,False,True,16.0,True,True
COMP_0559,GROUP_0188,NL,GBP,netsuite,,,,,False,True,True,False,True,16.0,False,True
COMP_0366,GROUP_0119,,EUR,sageIntacct,,,,,False,True,True,True,True,8.0,True,True
COMP_0566,GROUP_0119,,GBP,sageIntacct,,,,,False,True,True,True,True,8.0,False,True
COMP_1023,GROUP_0119,,NOK,,,,,,False,False,False,False,True,8.0,False,True
COMP_1108,GROUP_0119,,DKK,sageIntacct,,,,,False,True,True,False,True,8.0,False,True
COMP_1190,GROUP_0119,,USD,sageIntacct,,,,,False,True,True,False,True,8.0,False,True
COMP_0147,GROUP_0227,,EUR,,,,,,False,True,False,False,True,24.0,True,False
COMP_0832,GROUP_0014,ES,EUR,holded,,,,,False,True,True,True,True,24.0,False,True
COMP_0240,GROUP_0009,,CAD,,,,,,False,False,False,False,True,7.0,False,True
COMP_0301,GROUP_0009,,EUR,,,,,,False,False,False,True,True,11.0,False,True
COMP_0377,GROUP_0009,,EUR,,,,,,False,False,False,False,True,10.0,False,True
COMP_0409,GROUP_0009,,BAM,,,,,,False,False,False,True,True,8.0,False,True
COMP_0690,GROUP_0009,,USD,,,,,,False,False,False,False,True,10.0,True,True
COMP_0727,GROUP_0009,,EUR,,,,,,False,False,False,False,True,11.0,False,True
COMP_1141,GROUP_0009,,USD,,,,,,False,False,False,True,True,11.0,False,True
COMP_1181,GROUP_0009,,EUR,,,,,,False,False,False,False,True,11.0,False,False
COMP_1229,GROUP_0009,,GBP,,,,,,False,False,False,False,True,10.0,False,True
COMP_0134,GROUP_0169,FR,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_0541,GROUP_0169,DE,EUR,,,,,,False,False,False,False,True,13.0,False,False
COMP_0758,GROUP_0169,NL,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_1111,GROUP_0169,,EUR,,,,,,False,False,False,False,True,10.0,False,False
COMP_1116,GROUP_0169,,EUR,,,,,,False,False,False,False,True,10.0,False,False
COMP_1220,GROUP_0169,AT,EUR,,,,,,False,False,False,True,True,14.0,False,False
COMP_1221,GROUP_0169,DE,EUR,,,,,,False,False,False,False,True,14.0,False,False
COMP_0097,GROUP_0170,,USD,,,,,,False,False,False,False,True,11.0,False,False
COMP_0103,GROUP_0170,,EUR,,,,,,False,False,False,False,True,17.0,False,False
COMP_0109,GROUP_0170,,EUR,,,,,,False,False,False,True,True,17.0,False,False
COMP_0213,GROUP_0170,,NZD,,,,,,False,False,False,False,True,13.0,False,False
COMP_0243,GROUP_0170,,EUR,,,,,,False,False,False,True,True,17.0,False,False
COMP_0251,GROUP_0170,,PEN,,,,,,False,False,False,False,True,13.0,False,False
COMP_0256,GROUP_0170,,USD,,,,,,False,False,False,False,True,17.0,False,False
COMP_0317,GROUP_0170,,EUR,,,,,,False,False,False,True,True,12.0,False,False
COMP_0429,GROUP_0170,,EUR,,,,,,False,False,False,False,True,17.0,False,False
COMP_0479,GROUP_0170,,AUD,,,,,,False,False,False,False,True,13.0,False,False
COMP_0487,GROUP_0170,,COP,,,,,,False,False,False,False,True,13.0,False,False
COMP_0753,GROUP_0170,,EUR,,,,,,False,False,False,True,True,17.0,False,False
COMP_0781,GROUP_0170,,USD,,,,,,False,False,False,False,True,13.0,False,False
COMP_0972,GROUP_0170,,EUR,,,,,,False,False,False,True,True,13.0,False,False
COMP_1112,GROUP_0170,,EUR,,,,,,False,False,False,False,True,15.0,False,False
COMP_1283,GROUP_0170,,MXN,,,,,,False,False,False,False,True,14.0,True,False
COMP_0014,GROUP_0173,,CAD,businessCentral,,,,,False,True,True,False,True,8.0,True,False
COMP_0104,GROUP_0173,,NZD,businessCentral,,,,,False,True,True,False,True,7.0,True,False
COMP_0943,GROUP_0173,,EUR,businessCentral,,,,,False,True,True,False,True,7.0,False,False
COMP_1236,GROUP_0157,,EUR,,,,,,False,True,False,True,True,24.0,True,False
COMP_0355,GROUP_0049,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_1228,GROUP_0049,,EUR,,,,,,False,False,False,False,True,8.0,False,False
COMP_0275,GROUP_0060,,USD,netsuite,,,,,False,True,True,False,True,9.0,True,True
COMP_0488,GROUP_0060,,USD,netsuite,,,,,False,True,True,False,True,8.0,True,True
COMP_1018,GROUP_0060,,USD,netsuite,,,,,False,True,True,False,True,11.0,True,True
COMP_0841,GROUP_0005,España,EUR,,,,,,False,False,False,True,True,24.0,False,False
COMP_0611,GROUP_0099,,EUR,businessOne,,,,,False,True,True,False,True,23.0,True,True
COMP_0606,GROUP_0083,,USD,,,,,,False,True,False,False,True,16.0,True,True
COMP_0283,GROUP_0089,DE,EUR,netsuite,,,,,False,True,True,False,True,8.0,False,False
COMP_0680,GROUP_0089,DE,EUR,netsuite,,,,,False,True,True,False,True,10.0,True,True
COMP_0135,GROUP_0050,,EUR,,,,,,False,False,False,False,True,24.0,False,True
COMP_0241,GROUP_0050,,EUR,,,,,,False,False,False,False,True,24.0,True,True
COMP_0938,GROUP_0050,,EUR,,,,,,False,False,False,False,False,24.0,False,True
COMP_0408,GROUP_0076,,EUR,,,,,,False,False,False,False,True,7.0,True,True
COMP_1044,GROUP_0076,,EUR,,,,,,False,False,False,True,True,7.0,True,False
COMP_1159,GROUP_0235,,EUR,businessOne,,,,,False,True,True,False,True,14.0,False,True
COMP_0370,GROUP_0164,,GBP,netsuite,,,,,False,True,True,False,True,10.0,False,True
COMP_1071,GROUP_0164,,GBP,netsuite,,,,,False,True,True,False,True,9.0,False,True
COMP_0357,GROUP_0036,,EUR,businessOne,,,,,False,True,True,True,True,24.0,False,False
COMP_0033,GROUP_0130,FR,EUR,,,,,,False,False,False,True,False,11.0,False,False
COMP_0327,GROUP_0130,NL,EUR,,,,,,False,False,False,False,False,11.0,False,False
COMP_0413,GROUP_0130,IT,EUR,,,,,,False,False,False,True,True,8.0,True,False
COMP_0535,GROUP_0130,NL,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0622,GROUP_0130,BE,EUR,,,,,,False,False,False,False,True,11.0,False,False
COMP_0633,GROUP_0130,BE,EUR,,,,,,False,False,False,False,True,11.0,False,True
COMP_0720,GROUP_0130,NL,EUR,,,,,,False,False,False,True,False,12.0,False,False
COMP_0782,GROUP_0130,NL,EUR,,,,,,False,False,False,False,True,24.0,True,False
COMP_0889,GROUP_0130,NL,EUR,,,,,,False,False,False,False,False,24.0,False,False
COMP_0708,GROUP_0196,,EUR,businessCentral,,,,,False,True,True,True,True,9.0,False,False
COMP_1175,GROUP_0196,,EUR,businessCentral,,,,,False,True,True,False,True,8.0,False,False
COMP_0416,GROUP_0040,ES,EUR,ekon,,,,,False,True,True,True,True,11.0,False,False
COMP_0709,GROUP_0040,ES,EUR,ekon,,,,,False,True,True,False,True,10.0,False,False
COMP_1254,GROUP_0040,GB,GBP,,,,,,False,False,False,False,True,8.0,False,True
COMP_0124,GROUP_0136,,EUR,netsuite,,,,,False,True,True,True,True,8.0,False,False
COMP_0328,GROUP_0136,,EUR,netsuite,,,,,False,True,True,True,True,8.0,False,False
COMP_0060,GROUP_0112,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0080,GROUP_0112,,EUR,,,,,,False,False,False,False,True,18.0,False,False
COMP_0214,GROUP_0112,,EUR,,,,,,False,False,False,False,True,18.0,True,False
COMP_0307,GROUP_0112,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0379,GROUP_0112,Italia,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0395,GROUP_0112,Portugal,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,False
COMP_0410,GROUP_0112,Portugal,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0454,GROUP_0112,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0480,GROUP_0112,Portugal,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0610,GROUP_0112,ESPAÑA,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0674,GROUP_0112,España,EUR,businessCentral,,,,,False,True,True,True,True,24.0,False,False
COMP_0773,GROUP_0112,,EUR,businessCentral,,,,,False,True,True,False,True,24.0,False,False
COMP_0295,GROUP_0039,,EUR,businessCentral,,,,,False,True,True,False,True,7.0,False,False
